filename,filepath,document_type,year,sentence,topic,confidence
17-buitenlandse-handel.46.txt,Policyarchive_text\jaarverslagen\2015\17-buitenlandse-handel\17-buitenlandse-handel.46.txt,jaarverslagen,2015,"Algemene doelstelling
Menselijke ontplooiing en sociale ontwikkeling ten behoeve van een 
duurzame en rechtvaardige wereld, door het bijdragen aan seksuele en 
reproductieve gezondheid en rechten voor iedereen en een halt toeroepen 
aan de verspreiding van HIV/Aids;",Everyday Racism & Modern Racial Inequality,1.0
17-buitenlandse-handel.46.txt,Policyarchive_text\jaarverslagen\2015\17-buitenlandse-handel\17-buitenlandse-handel.46.txt,jaarverslagen,2015,"De Nederlandse inzet voor seksuele en reproductieve gezondheid en 
rechten (SRGR) en hiv-preventie, onder meer in multilaterale fora.",Everyday Racism & Modern Racial Inequality,1.0
17-buitenlandse-handel.51.txt,Policyarchive_text\jaarverslagen\2015\17-buitenlandse-handel\17-buitenlandse-handel.51.txt,jaarverslagen,2015,"•
Vroegtijdige ondersteuning van herstel en post-conflict wederopbouw 
na crises via NGO’s, als overheden (nog) niet in staat zijn deze taken 
zelf uit te voeren.",Everyday Racism & Modern Racial Inequality,1.0
17-buitenlandse-handel.52.txt,Policyarchive_text\jaarverslagen\2015\17-buitenlandse-handel\17-buitenlandse-handel.52.txt,jaarverslagen,2015,"Humanitaire hulp 
 
 258.193 
 233.892 
 224.096 
 212.767 
 11.329 
 
 
 
 
 
 
 
 
 
 Bijdragen 
(inter)nationale 
organisaties/
Subsidies 
 
 
 
 
 
 
 
 
 waarvan UNHCR 
 
 
 33.000 
 33.000 
 0 
 
 
 waarvan 
UN-OCHA/CERF 
 
 
 47.000 
 45.000 
 2.000 
 
 
 waarvan Interna-
tional Committee 
of the Red Cross 
 
 
 46.746 
 25.000 
 21.746 
 
 
 waarvan Wereld-
voedselpro-
gramma 
 
 
 36.000 
 36.000 
 0 
 
 
 waarvan UNRWA 
 
 
 13.000 
 13.000 
 0 
 
 
 waarvan voor 
chronische en 
accute crises 
 
 
 40.315",Everyday Racism & Modern Racial Inequality,1.0
17-buitenlandse-handel.62.txt,Policyarchive_text\jaarverslagen\2015\17-buitenlandse-handel\17-buitenlandse-handel.62.txt,jaarverslagen,2015,"Duurzame handel en investe-
ringen 
 947.055 
 418.256 
 9.315 
 756.071 
 391.412 
 5.132 
 – 190.984 
 – 26.844",Colonial Exploitation & Economic Inequality,1.0
17-buitenlandse-handel.75.txt,Policyarchive_text\jaarverslagen\2015\17-buitenlandse-handel\17-buitenlandse-handel.75.txt,jaarverslagen,2015,"– Indonesië
Binnen het «Program for Eastern Indonesia Small and Medium Enterprise 
Assistance» (PENSA) heeft een medewerkster van het landenkantoor van 
International Finance Corporation (IFC)",Dehumanization & Scientific Racism,1.0
17-buitenlandse-handel.78.txt,Policyarchive_text\jaarverslagen\2015\17-buitenlandse-handel\17-buitenlandse-handel.78.txt,jaarverslagen,2015,"Democratic Governance Facility 
(DGF)/Ker Kwaro Acholi, Uganda 
 EUR 67.000 
door DGF bij 
KKA 
 Neen 
 Zaak is door DGF overgedragen 
aan Uganda Police en de Director 
of Public Prosecutions.",Dehumanization & Scientific Racism,1.0
17-buitenlandse-handel.81.txt,Policyarchive_text\jaarverslagen\2015\17-buitenlandse-handel\17-buitenlandse-handel.81.txt,jaarverslagen,2015,"Ander ex-post onderzoek naar doeltref-
fendheid en doelmatigheid 
 
 
 
 
 
 2.2 
 Water en sanitaire voorzieningen in Benin 
 2011 
 
 
 2.2 
 Water en sanitaire voorzieningen in 
Mozambique 
 2011 
 
 
 2.2 
 Aqua for all programma «Building bridges 
connecting water» 
 2013 
 
 
 2.3 
 Daey Ouwens Fonds 
 2014 
 
 
 2.3 
 Energieactiviteiten in Indonesië 
 2014 
 
 
 2.3 
 Energieactiviteiten in Rwanda 
 2014 
 
 
 2.3 
 Energising Development (EnDevII) 
 2014 
 
 
 2.3 
 Fonds Duurzame Biomassa 
 2013 
 3 
 Overig onderzoek 
 
 
 
 
 
 2.1 
 Systematic review voedselzekerheid 
 2012 
 
 
 2.3 
 Evaluatie Rio-verdragen (GEO-5) 
 2012 
 
 
 2.3 
 Evaluatie",Colonial Exploitation & Economic Inequality,1.0
17-buitenlandse-handel.84.txt,Policyarchive_text\jaarverslagen\2015\17-buitenlandse-handel\17-buitenlandse-handel.84.txt,jaarverslagen,2015,"Economische Zaken 
FAO 
Food and Agricultural Organisation of the United Nations 
FIB 
Finance for",Dehumanization & Scientific Racism,1.0
2b-hoge-colleges-van-staat.25.txt,Policyarchive_text\jaarverslagen\2015\2b-hoge-colleges-van-staat\2b-hoge-colleges-van-staat.25.txt,jaarverslagen,2015,"In 2014 is de hosting en housing van de servers van het ICT-systeem 
Daisy, dat het geautomatiseerde proces van decoratieverlening bevat en 
waarvan de Kanselarij eigenaar en beheerder is, overgedragen aan de 
shared-service organisatie SSC-ICT.
4 Comptabiliteitswet 2001, artikel 19.
sub 5.",Dehumanization & Scientific Racism,1.0
2b-hoge-colleges-van-staat.28.txt,Policyarchive_text\jaarverslagen\2015\2b-hoge-colleges-van-staat\2b-hoge-colleges-van-staat.28.txt,jaarverslagen,2015,"Verder is de 
regelgeving voor naturalisatie, optie, paspoorten en visa van belang (de 
Rijkswet op het Nederlanderschap, de Paspoortwet, de Paspoortuitvoe-
ringsregeling Nederlandse Antillen en Aruba en de visuminstructies van 
de Minister van Buitenlandse zaken en de Staatssecretaris van Veiligheid 
en Justitie).",Everyday Racism & Modern Racial Inequality,1.0
2b-hoge-colleges-van-staat.8.txt,Policyarchive_text\jaarverslagen\2015\2b-hoge-colleges-van-staat\2b-hoge-colleges-van-staat.8.txt,jaarverslagen,2015,"Dechargeverlening door de Tweede Kamer
Onder verwijzing naar artikel 64 van de Comptabiliteitswet 2001 
verklaart de voorzitter van de Tweede Kamer der Staten-Generaal dat 
de Tweede Kamer aan het hiervoor gedane verzoek tot dechargever-
lening tegemoet is gekomen door een daartoe strekkend besluit, 
genomen in de vergadering van
De voorzitter van de Tweede Kamer,
Handtekening:
Datum:
Op grond van artikel 64, tweede lid van de Comptabiliteitswet 2001 wordt 
dit originele exemplaar van het onderhavige jaarverslag, na onderte-
kening van de hierboven opgenomen verklaring, ter behandeling 
doorgezonden aan de voorzitter van de Eerste Kamer.",Reparations & Justice,1.0
4-koninkrijksrelaties.15.txt,Policyarchive_text\jaarverslagen\2015\4-koninkrijksrelaties\4-koninkrijksrelaties.15.txt,jaarverslagen,2015,"Sinds 2008 levert een flexibele pool van 43 fte van de Koninklijke 
Marechaussee (KMar) een bijdrage aan de bestrijding van de geweldscri-
minaliteit, het grens- en vreemdelingentoezicht, de bestrijding van 
mensensmokkel en -handel, en de bestrijding van drugssmokkel via de 
luchthavens.",Everyday Racism & Modern Racial Inequality,1.0
4-koninkrijksrelaties.15.txt,Policyarchive_text\jaarverslagen\2015\4-koninkrijksrelaties\4-koninkrijksrelaties.15.txt,jaarverslagen,2015,"Hiermee 
wordt de inzet van de flexibel inzetbare pool KMar ten behoeve van 
ondersteuning in de rechtshandhaving mogelijk in het gehele Caribische 
deel van het Koninkrijk.
Kustwacht
De Kustwacht heeft ook in 2014 een belangrijke bijdrage geleverd aan de 
maritieme rechtshandhaving, waarbij drugsbestrijding, mensenhandel en 
mensensmokkel en illegale immigratie prioriteiten waren.",Everyday Racism & Modern Racial Inequality,1.0
4-koninkrijksrelaties.6.txt,Policyarchive_text\jaarverslagen\2015\4-koninkrijksrelaties\4-koninkrijksrelaties.6.txt,jaarverslagen,2015,"Dechargeverlening door de Tweede Kamer
Onder verwijzing naar artikel 64 van de Comptabiliteitswet 2001 
verklaart de voorzitter van de Tweede Kamer der Staten-Generaal dat 
de Tweede Kamer aan het hiervoor gedane verzoek tot dechargever-
lening tegemoet is gekomen door een daartoe strekkend besluit, 
genomen in de vergadering van
De voorzitter van de Tweede Kamer,
Handtekening:
Datum:
Op grond van artikel 64, tweede lid, van de Comptabiliteitswet 2001 wordt 
dit originele exemplaar van het onderhavige jaarverslag, na onderte-
kening van de hierboven opgenomen verklaring, ter behandeling 
doorgezonden aan de voorzitter van de Eerste Kamer.",Reparations & Justice,1.0
5-buitenlandse-zaken.10.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.10.txt,jaarverslagen,2015,"Groeiparagraaf
Op 20 april 2011 is de aanpassing van de presentatie van de Rijksbe-
groting onder de naam Verantwoord Begroten in de Tweede Kamer 
behandeld.",Everyday Racism & Modern Racial Inequality,1.0
5-buitenlandse-zaken.14.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.14.txt,jaarverslagen,2015,"In 2014 stonden de bescherming van mensenrechtenverdedigers, gelijke 
rechten voor lesbiennes, homo’s, biseksuelen en transgenders (LHBT), 
vrouwenrechten, de vrijheid van godsdienst en levensovertuiging, vrijheid 
van meningsuiting (online en offline), het tegengaan van massale 
wreedheden en bescherming van burgers in conflictgebieden centraal.",Everyday Racism & Modern Racial Inequality,1.0
5-buitenlandse-zaken.15.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.15.txt,jaarverslagen,2015,"In dat 
kader organiseerde Nederland in samenwerking met de NGO Justitia et 
Pax (inmiddels Justice and Peace) de internationale conferentie Speak 
Truth to Power in Den Haag.",Everyday Racism & Modern Racial Inequality,1.0
5-buitenlandse-zaken.16.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.16.txt,jaarverslagen,2015,"In VN-verband, als 
co-voorzitter (met Rwanda) van de Group of Friends on Responsibility to 
Protect (RtoP) en door samen met Ghana een ministerieel rondetafelge-
sprek voor uitwisseling van best practices op het gebied van mensen-
rechtenbescherming als onderdeel van RtoP te organiseren.",Dehumanization & Scientific Racism,1.0
5-buitenlandse-zaken.23.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.23.txt,jaarverslagen,2015,"De Nederlandse inspanning om de schaduwkanten van 
het vrij verkeer van werknemers ook in EU-verband aan te pakken werpt 
vruchten af: het debat is verschoven naar de bestrijding van onwenselijke 
praktijken als schijnconstructies, fraude, misbruik en de ondermijning van 
het gelijk speelveld.",Everyday Racism & Modern Racial Inequality,1.0
5-buitenlandse-zaken.25.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.25.txt,jaarverslagen,2015,"Zo kunnen we blijven garanderen dat de gedetineerden die 
consulaire bijstand het meest nodig hebben die ook krijgen.",Everyday Racism & Modern Racial Inequality,1.0
5-buitenlandse-zaken.27.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.27.txt,jaarverslagen,2015,"1 
 Versterkte interna-
tionale rechtsorde en 
eerbiediging van 
mensenrechten 
 
 
 
 
 
 
 
 Nee 
 1.1 
 Goed functionerende 
internationale 
instellingen met een 
breed draagvlak 
 
 
 
 
 
 
 3 
 
 1.2 
 Bescherming en 
bevordering van 
mensenrechten 
 
 
 
 
 
 
 4 
 
 2 
 Veiligheid en 
stabiliteit","Remembrance, Heritage & Education",1.0
5-buitenlandse-zaken.34.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.34.txt,jaarverslagen,2015,"De Minister 
bevordert en bewaakt de coherentie en consistentie van de Neder-
landse inzet in multilateraal verband, waaronder de EU, VN, NAVO en 
OVSE, ad hoc coalities zoals het Non-Proliferation and Disarmament 
Initiative (NPDI) en bijeenkomsten zoals de Nuclear Security Summit in 
2014.
Regisseren 
•",Everyday Racism & Modern Racial Inequality,1.0
5-buitenlandse-zaken.36.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.36.txt,jaarverslagen,2015,"Goede internationale 
samenwerking ter 
bevordering van de eigen 
en bondgenootschappe-
lijke veiligheid 
 
 15.945 
 23.321 
 28.010 
 19.710 
 8.300 
 
 
 
 
 
 
 
 
 
 Subsidies/bijdragen 
(inter)nationale organi-
saties 
 
 
 
 
 
 
 
 
 waarvan 
programma 
ondersteuning 
buitenlands beleid 
 
 
 2.175 
 2.500 
 – 325 
 
 
 waarvan Veilig-
heidsfonds 
 
 
 5.568 
 0 
 5.568 
 
 
 
 
 
 
 
 
 
 Bijdragen (inter) nationale 
organisaties 
 
 
 
 
 
 
 
 
 waarvan NAVO 
 
 
 19.078 
 15.695 
 3.383 
 
 
 
 
 
 
 
 
 2.2 
 Bestrijding en terug-
dringing van internati-
onaal terrorisme en 
andere vormen van 
internationale 
 
 
 
 
 
 
 
 criminaliteit 
 
 500 
 500 
 2.074 
 500 
 1.574 
 
 
 
 
 
 
 
 
 
 Subsidies 
 
 
 
 
 
 
 
 
 waarvan 
Anti-terrorisme 
instituut 
 
 
 500 
 500 
 0",Everyday Racism & Modern Racial Inequality,1.0
5-buitenlandse-zaken.54.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.54.txt,jaarverslagen,2015,"Op basis van de Rijksbegrotingsvoor-
schriften informeren wij u over: toezeggingen aan de Algemene Reken-
kamer (AR) n.a.v. het rapport van bevindingen bij het jaarverslag 2013, 
risico’s van misbruik en oneigenlijk gebruik (M&O) en fraude, aanschaf 
van ICT diensten, lopende ICT projecten, betaalgedrag en het Audit 
Committee.
Rechtmatigheid
Uit de controle door de Auditdienst Rijk (ADR) over 2014 is gebleken dat 
er geen fouten en onzekerheden zijn op artikelen van hoofdstuk V 
Buitenlandse Zaken die gerapporteerd moeten worden.",Everyday Racism & Modern Racial Inequality,1.0
5-buitenlandse-zaken.55.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.55.txt,jaarverslagen,2015,"Financieel en materieel beheer
Misbruik en oneigenlijk gebruik/fraude
BZ besteedt bij bijeenkomsten voor verschillende doelgroepen (ambassa-
deurs, controllers) regelmatig aandacht aan zowel integriteit van de eigen 
medewerkers (interne aangelegenheden) als malversaties door derden 
(externe aangelegenheden) en de maatregelen om deze te voorkomen en 
te signaleren.",Everyday Racism & Modern Racial Inequality,1.0
5-buitenlandse-zaken.58.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.58.txt,jaarverslagen,2015,"Sinds de inwerkingtreding van de Regeling Audit Committee 2012 maakt 
BZ onderscheid tussen een Strategisch AC waaraan het Plv. DG Manage-
mentberaad en externe leden deelnemen en een Operationeel AC zonder 
deze leden.",Everyday Racism & Modern Racial Inequality,1.0
5-buitenlandse-zaken.66.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.66.txt,jaarverslagen,2015,"Desalniettemin heeft wel een stijging van de operationele kasstroom zich 
voorgedaan.",Everyday Racism & Modern Racial Inequality,1.0
5-buitenlandse-zaken.86.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.86.txt,jaarverslagen,2015,"ISIS 
Islamitische Staat in Irak en Syrië 
IT 
Informatietechnologie 
IV 
Informatievoorziening 
JIT",Everyday Racism & Modern Racial Inequality,1.0
5-buitenlandse-zaken.86.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.86.txt,jaarverslagen,2015,"MINUSMA 
United Nations Multidimensional Integrated Stabilisation 
Mission in Mali 
MONUSCO",Dehumanization & Scientific Racism,1.0
5-buitenlandse-zaken.9.txt,Policyarchive_text\jaarverslagen\2015\5-buitenlandse-zaken\5-buitenlandse-zaken.9.txt,jaarverslagen,2015,"De begroting van Buitenlandse Zaken is in februari 2013 met een 
incidentele Suppletoire Begroting gesplitst in een departementale 
begrotingsstaat voor Buitenlandse Zaken (V) en een begrotingsstaat voor 
Buitenlandse Handel en Ontwikkelingssamenwerking (XVII).",Dehumanization & Scientific Racism,1.0
6-veiligheid-en-justitie.105.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.105.txt,jaarverslagen,2015,"Opdat de Tweede Kamer juiste en goede informatie ontvangt over de 
ontwikkeling van de indicatoren en kengetallen in de begroting en het 
departementaal jaarverslag zijn in het jaarverslag de indicatoren en 
kengetallen zo veel mogelijk voorzien van een eenduidige bronvermelding 
en is voorts zo veel mogelijk in kwaliteitsdocumenten beschreven hoe de 
niet-financiële informatie tot stand is gekomen.",Reparations & Justice,1.0
6-veiligheid-en-justitie.11.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.11.txt,jaarverslagen,2015,"Verder is 
het Digitaal Loket Verkeer gestart, waarbij burgers via het internet in 
beroep kunnen gaan tegen een verkeersboete (Mulderbeschikkingen) en 
1 De afkorting ZSM staat voor Zo Selectief, Snel, Samen, Slim, Simpel en Samenlevingsgericht 
Mogelijk.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.119.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.119.txt,jaarverslagen,2015,"Baten
Opbrengst moederdepartement
De bijdrage 2014 van het moederdepartement (omzet) is gedurende het 
jaar opwaarts bijgesteld, onder andere voor:
•
de afdekking van de frictiekosten in het kader van het Masterplan DJI is 
€ 159 mln. toegevoegd aan de begroting van DJI;
•
hogere vergoeding voor loonkosten aan zorgverleners in de private 
sector als gevolg van het OVA (overheidsbijdrage in 
arbeidskostenontwikkeling)-convenant (€ 12,3 mln.);
•
diverse beleidsmatige mutaties voor onder andere zorginkoop ten 
behoeve van gedragsbeïnvloedende maatregelen, terugkeeractiviteiten 
gevangeniswezen en onderwijsmiddel als gevolg van het capaciteits-
plan JJI’s.",Colonial Exploitation & Economic Inequality,1.0
6-veiligheid-en-justitie.13.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.13.txt,jaarverslagen,2015,"Aanpak ondermijnende en georganiseerde criminaliteit
Politie, OM, Belastingdienst, lokaal bestuur en bijzondere opsporings-
diensten bestrijden de georganiseerde misdaad als ware zij één overheid.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.136.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.136.txt,jaarverslagen,2015,"Daarnaast 
wordt het saldo gevormd door openstaande posten met betrekking tot 
verstuurde acceptgiro’s door het Centraal Justitieel Incassobureau (CJIB) 
voor aangevraagde verblijfsvergunningen.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.140.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.140.txt,jaarverslagen,2015,"Het verschil tussen de begrote en gerealiseerde Omzet moederdepar-
tement wordt met name verklaard doordat de bijdrage van het moederde-
partement in lijn is gebracht met de comptabele verantwoording van 
vergoeding van de ontvangsten van administratiekosten bij Boeten en 
Transacties.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.141.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.141.txt,jaarverslagen,2015,"Het verschil is 
met name veroorzaakt, doordat de omzet voor inning en incasso van 
zorgpremies (wanbetalers en onverzekerden) is verantwoord als omzet 
derden en de opbrengsten van extern gefinancierde projecten is verant-
woord als omzet moederdepartement.",Colonial Exploitation & Economic Inequality,1.0
6-veiligheid-en-justitie.15.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.15.txt,jaarverslagen,2015,"Daarnaast zijn er twee wijzigingen van de 
Rijkswet op het Nederlanderschap in procedure gebracht waarmee de 
mogelijkheden worden uitgebreid om personen het Nederlanderschap te 
ontnemen, onder andere als die persoon zich heeft aangesloten bij een 
terroristische organisatie die een gevaar vormt voor de nationale 
veiligheid.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.159.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.159.txt,jaarverslagen,2015,"Hieruit worden 
kosten als gevolg van instroomfluctuaties van asielzoekers gedekt.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.17.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.17.txt,jaarverslagen,2015,"Voorbeelden 
hiervan zijn de inzet voor het tot stand brengen van een Europese 
Algemene verordening gegevensbescherming en een Richtlijn gegevens-
bescherming opsporing en vervolging, de adviesaanvraag aan de 
Wetenschappelijke Raad voor het Regeringsbeleid over het thema «big 
data, veiligheid en privacy», het voorstel voor een meldplicht datalekken 
en voor uitbreiding van de boetebevoegdheid van het College 
bescherming persoonsgegevens en de kabinetsreactie op de verkenning 
naar een kaderwet voor gegevensuitwisseling in samenwerkingsver-
banden, waarin ook een aantal extra waarborgen voor een zorgvuldige 
uitwisseling van gegevens wordt voorzien.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.178.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.178.txt,jaarverslagen,2015,"Aanvullend Protocol bij het Verdrag tot bestrijding van het wederrechtelijk in zijn 
macht brengen van luchtvaartuigen (Trb. 2013, 133) 
 Stb. 2014, 170 
 21-05-2014 
 Wijziging van het Wetboek van Strafvordering in verband met de uitbreiding van de 
gronden voor voorlopige hechtenis 
 Stb. 2014, 176 
 01-01-2015 
 Wijziging van de Gemeentewet, de Wet wapens en munitie en de Politiewet 2012 
(verruiming fouilleerbevoegdheden)",Dehumanization & Scientific Racism,1.0
6-veiligheid-en-justitie.179.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.179.txt,jaarverslagen,2015,"Wijziging van de Auteurswet in verband met de afschaffing van bescherming van 
geschriften zonder oorspronkelijk karakter of persoonlijk stempel van de maker 
 Stb. 2014, 428 
 01-01-2015 
 Uitvoeringswet Verordening erfrecht 
 Stb. 2014, 430 
 17-08-2014 
 Implementatie van richtlijn nr. 2012/13/EU van het Europees Parlement en de Raad 
van 22 mei 2012 betreffende het recht op informatie in strafprocedures (PbEU L 142) 
 Stb. 2014, 433 
 01-01-2015 
 Invoeringswet Jeugdwet 
 Stb. 2014, 442 
 Deels 22-11-2014;
deels 01-01-2015 
 Wijziging van de Opiumwet in verband met de strafbaarstelling van handelingen ter 
voorbereiding of vergemakkelijking van illegale hennepteelt 
 Stb. 2014, 444 
 01-01-2015 
 Wijziging van het Wetboek van Strafrecht, het Wetboek van Strafvordering en de Wet 
op de economische delicten met het oog op het vergroten van de mogelijkheden tot 
opsporing, vervolging, alsmede het voorkomen van financieel-economische 
criminaliteit (verruiming mogelijkheden bestrijding",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.21.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.21.txt,jaarverslagen,2015,"Er wordt ingezet op de hotspots van criminele jeugdgroepen, 
het vroegtijdig signaleren en ingrijpen, het afpakken van crimineel 
vermogen, nazorg en het versterken van de regie van gemeenten in de 
aanpak.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.24.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.24.txt,jaarverslagen,2015,"Daarnaast delen de politie, Koninklijke Marechaussee (KMar), DJI en de 
Dienst Terugkeer en Vertrek (DT&V) sinds 15 september 2014, via het 
tijdelijke informatiesysteem overdracht vreemdelingen, op digitale wijze 
gegevens in het kader van de gedwongen terugkeer van vreemdelingen.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.31.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.31.txt,jaarverslagen,2015,"In 2014 wordt de aangever standaard 
geïnformeerd over de afloop van de 
aangifte, of wordt de aangever in 
zwaardere zaken op basis van 
maatwerk geïnformeerd.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.31.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.31.txt,jaarverslagen,2015,"Terugkoppeling 
aangifte zwaardere 
zaken op basis van 
maatwerk. 
 6 kanalen voor 
aangifte.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.31.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.31.txt,jaarverslagen,2015,"Terugkoppeling van 
aangifte, aangever 
wordt in zwaardere 
zaken op basis van 
maatwerk 
geïnformeerd.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.31.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.31.txt,jaarverslagen,2015,"Over 
aangifte van HIC 
wordt binnen 2 
weken terugge-
koppeld.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.37.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.37.txt,jaarverslagen,2015,"De Ministeries 
van Defensie, VWS en Financiën hebben een bijdrage geleverd in verband 
met het gebruik van het netwerk door de Koninklijke Marechaussee, 
Ambulancezorg en Douane.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.7.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.7.txt,jaarverslagen,2015,"Dechargeverlening door de Tweede Kamer
Onder verwijzing naar artikel 64 van de Comptabiliteitswet 2001 
verklaart de voorzitter van de Tweede Kamer der Staten-Generaal dat 
de Tweede Kamer aan het hiervoor gedane verzoek tot dechargever-
lening tegemoet is gekomen door een daartoe strekkend besluit, 
genomen in de vergadering van
De Voorzitter van de Tweede Kamer,
Handtekening:
Datum:
Op grond van artikel 64, tweede lid van de Comptabiliteitswet 2001 wordt 
dit originele exemplaar van het onderhavige jaarverslag, na onderte-
kening van de hierboven opgenomen verklaring, ter behandeling 
doorgezonden aan de voorzitter van de Eerste Kamer.",Reparations & Justice,1.0
6-veiligheid-en-justitie.73.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.73.txt,jaarverslagen,2015,"Het Leger des Heils heeft als doelgroep met name de dak- en thuisloze 
cliënten binnen de Reclassering.
•
Reclassering Nederland kent geen specifieke doelgroep, maar bedient 
alle andere cliënten.",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.81.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.81.txt,jaarverslagen,2015,"Het LBIO is een overheidsinstelling (ZBO) en verricht in opdracht van de 
Ministers van VenJ en VWS wettelijke taken op het gebied van onder-
houdsbijdragen (inning ouderbijdragen – tot 1 januari 2015",Everyday Racism & Modern Racial Inequality,1.0
6-veiligheid-en-justitie.85.txt,Policyarchive_text\jaarverslagen\2015\6-veiligheid-en-justitie\6-veiligheid-en-justitie.85.txt,jaarverslagen,2015,"De aanpak is gericht op het 
stellen van grenzen bij onaanvaardbaar gedrag en het bieden van 
perspectief aan deze jongeren door de lokale partners te ondersteunen in 
een effectieve integrale aanpak: tijdig signaleren, ingrijpen, nazorg en het 
verbinden van straf, zorg, onderwijs en werk.",Everyday Racism & Modern Racial Inequality,1.0
