filename,chunk_num,chunk_text,topic,confidence
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,30,In het havo daalt het percentage zittenblijvers sinds 2012. Meer selectie in onderbouw vo  In het voortgezet onderwijs gaat de daling van het zittenblijven gepaard met strengere plaatsing en meer selectie in de onder- bouw. Het percentage homogene brugklassen neemt toe en sinds drie jaar is er meer afstroom dan opstroom in de onderbouw. Zo stroomt een kwart van alle kinderen met een havo-advies af naar de gemengde/theoretische leerweg van het vmbo.,"Remembrance, Heritage & Education",1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,31,"Het gevolg van de strengere plaatsing is dat het percentage leerlingen dat naar het vwo gaat, de afgelopen twee jaar daalt. 1 Vuuren, D. van, & Wiel, K. van der (2015). Zittenblijven in het primair en voortgezet onderwijs. en inventarisatie van de voor- en nadelen. CPB",Everyday Racism & Modern Racial Inequality,1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,34,"Wel neemt deze directe doorstroom in het mbo af. Meer passende plaatsing in het mbo  In totaal volgt 70 procent van de gediplomeerde vmbo’ers in het mbo een opleiding die qua niveau past bij hun vooropleiding: 16 procent zit op een lager niveau en 14 procent op een hoger niveau. Het percentage studenten met een bij hun niveau passende opleiding is, vergeleken met twee jaar geleden, iets toegenomen. Vooral studenten met een diploma van de gemengde/theoretische leerweg starten in het mbo vaak op een lager niveau (een kwart).",Everyday Racism & Modern Racial Inequality,1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,38,"In 2013 blijven minder leerlingen ziten in de bovenbouw van het voortgezet onderwijs. Vooral bij de havo is de daling opvallend. Ziten- blijvers 16,3% 7,9% 5,4% 17,9% vmbo-b Basisonderwijs vmbo-k vmbo-g/t havo","Remembrance, Heritage & Education",1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,42,"Daling rendementen hbo  In het hbo dalen de rendementen nog steeds. In het eerste jaar vallen hier ook minder studenten uit dan voorgaande jaren, maar er zijn meer studenten die besluiten om toch een andere studie te volgen. Degenen die een diploma halen, doen dat net zo snel als voorheen; een voltijd bachelor-student heeft zo’n 4,5 jaar nodig om een diploma te halen.",Everyday Racism & Modern Racial Inequality,1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,50,"Dit komt deels doordat meer leerlingen vanuit het regulier onderwijs binnenkomen en deels door een toename van het aantal leerlingen dat vanuit het speciaal onderwijs doorgaat naar het vso. Na het speciaal onderwijs gaan relatief minder leerlingen dan vorig jaar door naar het regulier voortgezet onderwijs. Veel leerlingen in het vso volgen een onderwijsprofiel en halen steeds vaker een diploma, meestal op vmbo-niveau. Twee vijfde van de leerlingen gaat daarna nog door in het mbo of ho. Overgang van mbo naar hbo ",Everyday Racism & Modern Racial Inequality,1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,51,"Het percentage studenten dat met een mbo 4-diploma doorstroomt naar het hbo daalde de afgelopen jaren, maar nam in 2013 toe. De overgang verloopt niet altijd soepel, mbo- studenten zijn in eerste instantie minder succesvol in het hbo. Ze vallen bijna twee keer zo vaak uit als studenten die na de havo een hbo-opleiding volgen. De uitval van mbo’ers neemt wel iets af, maar minder sterk dan onder havisten.",Everyday Racism & Modern Racial Inequality,1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,60,"4 gediplomeerde doorstroom gediplomeerde uitstroom 2009 2013 inspe ct ie van h et onderwijs | onderw i j sver sla g 2 0 1 3 / 2 0 1 4 16 hbo wo vwo havo Bron: OCW, 2015 Bron: DUO /",Everyday Racism & Modern Racial Inequality,1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,61,"OCW, 2015 Bron: DUO/OCW, 2015 Bron: DUO / OCW, 2015 Het percentage studenten met een hbo-diploma (niet propedeuse) dat direct doorstroomt naar het wo (bachelor en master) daalt.",Everyday Racism & Modern Racial Inequality,1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,62,"Infographic 2d Gediplomeerde doorstroom binnen het voortgezet onderwijs Infographic 2e Verdeling leerlingen in het derde leerjaar van het voortgezet onderwijs* verschuif Vmbo-g/t groeit, vwo en vmbo-basis daalt Infographic","Remembrance, Heritage & Education",1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,67,havo havo > vwo Het percentage gediplomeerde vmbo-g/t leerlingen dat opstroomt naar de havo daalt sterk. vwo havo vmbo gemengd/ theoretisch vmbo kader vmbo basis Index,"Remembrance, Heritage & Education",1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,71,De toegenomen doelmatigheid binnen scholen en instellingen en de druk op over- gangen tussen scholen en instellingen resulteren in verschuivingen binnen het Nederlands onderwijsstelsel. Deze zijn te zien in infographic 2a. Daling vwo-leerlingen  De verdeling van leerlingen over de schoolsoorten in het voortgezet onderwijs verandert (zie infographic 2e).,"Remembrance, Heritage & Education",1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,72,"Decennialang groeide het percentage vwo-leerlingen, maar dit neemt nu af. Ook het percentage leerlingen in leerjaar 3 van de vmbo- basisberoepsgerichte leerweg daalt al een aantal jaar. Het percentage leerlingen in de gemengde/theoretische leerweg stijgt daarentegen. Wisselend beeld diploma-stapeling binnen vo  De doorstroom vanuit het vmbo-g/t naar de havo is gedaald van 18,5 procent van de gediplomeerde leerlingen in 2009 naar 13 procent in 2013 (zie infographic 2d).","Remembrance, Heritage & Education",1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,73,Ook de doorstroom van havo naar vwo daalt. Vanuit vmbo-g/t en havo gaan dus minder leerlingen door in het voortgezet onderwijs. Dit geldt niet voor leerlingen met een basisberoepsgerichte opleiding binnen het vmbo. Van deze leerlingen stroomt juist een groter aandeel door naar een hogere leerweg. Meer directe doorstroom vanuit vo ,"Remembrance, Heritage & Education",1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,74,Na een diploma in het voortgezet onderwijs gaan meer leerlingen naar een aansluitende vervolgopleiding. Zo gaan meer leerlingen met een vmbo-g/t diploma naar het mbo. Bij havo- gediplomeerden zien we eenzelfde ontwikkeling: een relatief groter deel van de havo-gediplomeerden stroomt door naar het hbo. n ook bij leerlingen met een vwo- diploma gaat een groter percentage direct door naar de universiteit (en iets minder naar het hbo).,"Remembrance, Heritage & Education",1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,75,Doorstroom mbo-hbo en hbo-wo  De afgelopen jaren daalde de doorstroom binnen het mbo (zie infographic 2b) en van het mbo naar het hbo. In 2013 kiezen weer meer mbo 4-gediplomeerden voor een vervolg in het hbo (39 procent) (zie infographic 2a). De meeste van deze studenten hadden voor het mbo een diploma gemengde/,Everyday Racism & Modern Racial Inequality,1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,76,theoretische leerweg in het vmbo behaald. De door- stroom vanuit het hbo naar het wo daalt al een aantal jaar (infographic 2c). Mogelijk hangt de daling samen met het feit dat universiteiten sinds het studiejaar 2013/2014 toelatingseisen mogen stellen aan een student met een hbo-propedeuse. Minder instroom ho ,Everyday Racism & Modern Racial Inequality,1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,80,"Wanneer de werkloosheid toeneemt, is het voor scholen voor voortgezet speciaal onderwijs lastiger om werkgevers te vinden die stageplekken beschikbaar stellen en jongeren kansen geven op een al dan niet beschermde werkplek. Scholen spannen zich over het algemeen goed in om vso-leerlingen voor te bereiden op de arbeidsmarkt. Zij doen dit door middel van stage, sectorgerichte arbeidstoeleiding, een eigen arbeidstrainingscentrum en leerwerkplekken of aansluiting bij initiatieven van andere scholen of de gemeente. en goed netwerk van de school en een ‘warme overdracht’ zijn voor de leerling belang- rijke voorwaarden om een passende baan te vinden. Minder vaak baan voor mbo’ers ",Everyday Racism & Modern Racial Inequality,1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,102,"Voor leerlingen en studenten in het vmbo en mbo gaat dit niet ten koste van het eindniveau, dit neemt verder toe. Voor de havo, het vwo en het ho lijkt dit wel het geval: het aandeel vwo-diploma’s in het voortgezet onderwijs neemt af en de instroom in het ho vlakt af. 7 Zie ook Wolf, Inge de (2014).","Remembrance, Heritage & Education",1.0
de-staat-van-het-onderwijs-onderwijsverslag-2013-2014.pdf,103,"Pak een hamer en doe mee! Onderzoek naar het onderwijssysteem in de Academische Werkplaats Onderwijs. Inaugurele rede op 9 oktober 2014, Universiteit Maastricht. 2011/ ’",Everyday Racism & Modern Racial Inequality,1.0
taken-en-verantwoordelijkheden-rijksvertegenwoordiger.pdf,2,"2. De Rijksvertegenwoordiger kan de departementale liaisons, de directeur RCN/centraal en de overige diensthoofden aanspreken wat betreft hun functioneren als deel van een eenduidig optredende rijksoverheid. Dit doet de Rijksvertegenwoordiger door op basis van het meerjarenprogramma zorg te dragen voor de samenwerking tussen de liaisons en diensthoofden, overzicht over de ontwikkelingen te behouden, het agenderen van departement overstijgende vraagstukken, het bewaken van de consistentie in het optreden van de liaisons en diensthoofden (eenduidig optreden als rijksoverheid), het opzetten van een integraal communicatiebeleid en het toezien op de uitvoering van het rijksbeleid, zoals is verwoord in de kabinetsreactie (kst-33750-IV-35). De inhoudelijke aansturing en personeelsverantwoordelijkheid ten opzichte van hun eigen liaisons en diensthoofden blijft een zaak van de departementen. De rijksvertegenwoordiger is bestuurder van RCN/Centraal.","Remembrance, Heritage & Education",1.0
taken-en-verantwoordelijkheden-rijksvertegenwoordiger.pdf,3,"3. Begeleiden en ontvangen van bestuurlijke en ambtelijke bezoeken uit Nederland en de andere landen binnen het Koninkrijk. Taken voortkomend Wet openbare lichamen Bonaire, Sint ustatius en Saba (WolBS) en Wet financiën openbare lichamen Bonaire, Sint ustatius en Saba (inBS) 1. Het goedkeuren van besluiten houdende benoeming, bevordering, schorsing en ontslag van eilandsambtenaren, art. 204, lid 1 sub b WolBS.",Everyday Racism & Modern Racial Inequality,1.0
taken-en-verantwoordelijkheden-rijksvertegenwoordiger.pdf,4,"2. Het goedkeuren van de in artikel 204 lid 1 onder d WolBS genoemde eilandsverordeningen, alsmede het toezicht houden op besluiten en niet-schriftelijke beslissingen gericht op enig rechtsgevolg van de eilandsbesturen; besluiten en niet-schriftelijke beslissingen die naar de mening van de Rijksvertegenwoordiger voor vernietiging in aanmerking komen, wegens strijd met het recht of strijd met het algemeen belang, worden door hem voorgelegd aan de Minister die het aangaat ter vernietiging. 3. Binnen de WolBS is een stelsel van regelingen aangaande het openbaar bestuur van de eilanden (o.a. vernietiging, taakverwaarlozing, incompatibiliteiten). Advisering en beantwoording van vragen, alsmede het toezicht op behoorlijk bestuur en de monitoring daarvan bij besluiten en vergaderingen van de eilandsraden en -besturen.",Reparations & Justice,1.0
taken-en-verantwoordelijkheden-rijksvertegenwoordiger.pdf,6,"Taken op grond van de Veiligheidswet BS 1. Het opstellen, actueel houden in overleg met de gezaghebbers van een coördinatieplan voor een boveneilandelijke ramp/crisis conform artikel 47 Veiligheidswet BS. Hoewel de gezaghebber het ‘opperbevel’ blijft houden, hoort hierbij voor de Rijksvertegenwoordiger een coördinerende en informerende functie. Posten in het huidige coördinatieplan:  Afstemming van de boveneilandelijke rampenbestrijding en crisisbeheersing met andere (ei)landen. Afstemming ziet met name op bijstand en het opvangen van vluchtelingen1.",Everyday Racism & Modern Racial Inequality,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,6,"Instituut Luxemburg) die over vreedzame geschillenbeslechting. Marije Balt (consultant) leverde bouwstenen aan voor het hoofdstuk over het VN-hervormingsproces. Voor deze studie is dankbaar gebruikgemaakt van de adviezen en commentaren van de referentiegroep die bestond uit prof. dr. llen Hey (rasmus Universiteit Rotterdam), prof. dr. Larissa van den Herik (Universiteit Leiden) en prof. dr. Jan Rood (instituut Clingendael). Het ministerie van Buitenlandse Zaken werd in de referentiegroep vertegenwoordigd door René Lefeber (plaatsvervangend hoofd van de afdeling International Recht van de directie Juridische Zaken, Alexandra Valkenburg, hoofd van de afdeling Mensenrechten en Politieke en Juridische Zaken van de directie Multilaterale Instellingen en Mensenrechten (DMM/MP), lke Koning (senior Beleidsmedewerker DMM/MP) en Bert Vermaat (afdeling inancieel en Informatiemanagement van de directie inancieel conomische Zaken). Het ministerie van inanciën was vertegenwoordigd door Daniel Overduijn en bru",Everyday Racism & Modern Racial Inequality,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,26,7 | AIV Adviesraad Internationale Vraagstukken APIC Agreement on Privileges and Immunities of the International Criminal Court ASP Assembly of State Parties,Dehumanization & Scientific Racism,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,32,Optreden U uropese Unie ICC Internationaal Strafhof (International Criminal Court) ICTY Joegoslavië Tribunaal (International Criminal Tribunal for the former Yugoslavia) IGH Internationaal Gerechtshof,Dehumanization & Scientific Racism,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,34,JRR Justice Rapid Response MINUSMA United Nations Multidimensional Integrated Stabilization Mission in Mali MP Minister-president MvT Memorie van Toelichting OM Openbaar,Dehumanization & Scientific Racism,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,38,ICC-werkgroep m.b.t. bestuur (Study Group on Governance) STL Bijzonder Tribunaal voor Libanon (Special Tribunal for Lebanon) SvR Statuut van Rome,Dehumanization & Scientific Racism,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,39,"TV ICC-Slachtofferfonds (Trustfund for Victims) UNCAT UN Convention against Torture and Other Cruel, Inhuman or Degrading Treatment",Dehumanization & Scientific Racism,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,40,or Punishment Lijst van afkortingen Vreedzame geschillenbeslechting en het tegengaan van straffeloosheid | 8 | UNOCHA United Nations Office for the Coordination of Humanitarian Affairs UNODC United Nations Office on Drugs and Crime UPR Universal Periodic Review,Dehumanization & Scientific Racism,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,47,"Voor Nederland betekent een goed functionerende internat­io­nale rechtsorde dat de in het internationaal recht verankerde waarden en verdragsverplichtingen worden gerespecteerd door de internationale gemeenschap en alle staten. Bevordering van de internationale rechtsorde vindt op allerlei manieren plaats, zoals het onderhandelen in internationale fora, het beschikbaar stellen van expertise en het financieren van internationale tribunalen en niet-gouvernementele organisaties. Deze voorliggende beleidsdoorlichting onderzoekt het Nederlandse beleid ter versterking van de internationale rechtsorde (beleidsdoelstelling 1.1), zoals omschreven in artikel 1 van de memorie van toelichting bij de begroting van het ministerie van Buitenlandse Zaken (BZ). erdere beleidsdoorlichtingen van dit artikel hadden betrekking op de bescherming van de mensenrechten (doelstelling 1.2). De beleidsdoorlichting beslaat de periode 2009-2014, betreft alleen het publiekrecht en spitst zich toe op vier onderwerpen: vreedzame geschillenbeslechting, het tegengaan van straffeloosheid, de hervorming van de Verenigde Naties (VN) en gebieden die niet tot de territorialiteit van een land behoren (internationaal gebied), zoals Antarctica, de volle zee en de ruimte.",Reparations & Justice,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,48,"Bij geschillenbeslechting ligt de nadruk op het Internationaal Gerechtshof (IGH) en het Permanent Hof van Arbitrage (PHA). Bij het tegengaan van straffeloosheid staat de samenwerking met en het functioneren van het Internationaal Strafhof (ICC) centraal. Bij de hervorming van de VN komt vooral de inzet voor de hervorming van de VN-Veiligheidsraad aan bod. De keuze voor deze onderwerpen is hoofdzakelijk ingegeven door de onder doelstelling 1.1 van de begroting genoemde resultaatgebieden, en de daaruit voortvloeiende beleidsagenda. Responsibility to protect (R2P) blijft buiten beschouwing omdat de Inspectie Ontwikkelings­samenwerking en Beleidsevaluatie (IOB) hiervoor een aparte evaluatie heeft gepland in 2017.",Dehumanization & Scientific Racism,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,59,"’s is wel uitgesproken (MvT 2006), maar slechts op enkele deelterreinen gerealiseerd. Dit is te verklaren doordat de internationale rechtsorde veel beleidsterreinen omvat. Diverse BZ-directies en andere ministeries zijn hierbij betrokken, maar het ontbreekt aan een ­dui­delijke regisseur. r bestaan wel verschillende mechanismen voor intra- en interdepartementale afstemming van het beleid maar deze functioneren niet optimaal. Zij gaan vooral over praktische zaken en worden weinig benut voor beleidsontwikkeling en reflectie op algemene beleidslijnen.",Everyday Racism & Modern Racial Inequality,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,64,"Vanwege het complex aan factoren dat landen beweegt om de verplichte rechtsmacht van het IGH te erkennen of zaken voor te leggen aan het IGH of PHA, is niet vast te stellen of, en in hoeverre, deze resultaten mede het gevolg zijn van de inzet van Nederland. én van de weinige mogelijkheden om het gebruik van het IGH te stimuleren laat Nederland zelf onbenut. Dit betreft een vrijwillige bijdrage aan het IGH-fonds dat middelen ter beschikking stelt aan landen die zelf niet in staat zijn om de juridische ondersteuning van een zaak bij het IGH te bekostigen. Landen mogen zich als derde partij mengen in een zaak als zij vinden dat een uitspraak over een dispuut ook voor hen gevolgen kan hebben.3 Ook kan een land informatie aanleveren voor de opstelling van een advies (advisory opinion) van het IGH. Deze laatste mogelijkheid heeft zich tijdens de evaluatieperiode één keer voorgedaan, namelijk bij de onafhankelijkheidsverklaring van Kosovo.",Reparations & Justice,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,65,"Nederland heeft deze mogelijkheid gebruikt. Toen de U hierover sterk verdeeld bleek, had het er als voorstander van de onafhankelijkheid van Kosovo belang bij dat deze opvatting in een advies van het IGH juridisch zou worden 2 In deze strategie wordt wel een keer een voorbeeld genoemd, namelijk dat aanvallen met drones niet in strijd mogen zijn met het internationaal recht. 3 ‘ It may occur that a State seeks to intervene in a dispute involving other States because it considers that it has an interest of a legal nature which may be affected by the decision to be taken in the dispute between those States.",Dehumanization & Scientific Racism,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,71,Voorts draagt het bij aan het ICC-fonds voor de rehabilitatie van slacht­offers. In Haagse werkgroepen zet Nederland zich vooral in voor de aanpassing van procedures om het Hof effectiever en efficiënter te doen functioneren. In de werkgroep over samenwerking faciliteert het de discussies en de besluitvorming. Nederland heeft tijdens de herzieningsconferentie van het Statuut van Rome in Kampala (2010) het initiatief genomen en zich succesvol ingezet om de misdaad agressie onder jurisdictie van het ICC te brengen. Het heeft het Kampala-amendement inzake agressie zelf echter nog niet geratificeerd;,Everyday Racism & Modern Racial Inequality,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,74,"Het gastlandschap heeft een positief effect op de positie van Nederland als pleitbezorger van het internationaal recht, maar er doen zich ook situaties voor die dit aanzien kunnen aantasten. Het gastlandschap voor internationale hoven geeft Nederland, en meer in het bijzonder Den Haag, een positieve uitstraling als pleitbezorger van het internationaal recht.4 Maar het gastlandschap, vooral dat van het ICC, brengt ook problemen met zich mee. Het meest prominente voorbeeld in de voor deze beleidsdoorlichting onderzochte periode is de behandeling van drie getuigen die na hun getuigenis asiel in Nederland aanvroegen, maar dit niet kregen omdat ze van misdaden tegen de menselijkheid werden verdacht. Na een lange periode in ICC-detentie zijn ze uiteindelijk uitgezet. Deze kwestie bracht aan het licht dat er spanningen kunnen ontstaan tussen de plichten uit hoofde van het zetelverdrag, een uitspraak van de hoogste nationale rechterlijke instantie en het uropees Verdrag voor de Rechten van de Mens.",Everyday Racism & Modern Racial Inequality,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,78,"Nederland hecht sterk aan dit beginsel. Onderzoek en vervolging vereisen vaak grensoverschrijdend handelen, dat door een multilateraal verdrag voor wederzijdse rechtshulp zou worden gefaciliteerd. Het heeft samen met enkele andere landen, onder wie de U-lidstaten België en Slovenië, intensief campagne gevoerd om een onderhandelingsproces over een dergelijk verdrag te starten. Binnen de U bestaat echter geen overeenstemming over de noodzaak hiertoe en de U zet zich hier dan ook niet voor in. Wel bevordert de U het complementariteitsbeginsel via financiële hulp voor rechtsstaatontwikkeling.",Everyday Racism & Modern Racial Inequality,1.0
iob-vreedzame-geschillenbeslechting-en-het-tegengaan-van-straffeloosheid-definitieve-versie.pdf,80,"De financiële steun is bescheiden in omvang. en van de vier ngo’s waaraan Nederland financiële steun biedt, doet onderzoek naar en geeft informatie over diverse vormen van geschillenbeslechting. Twee ngo’s proberen het ICC en de noodzaak tot ratificatie van het Statuut van Rome onder de aandacht te brengen bij respectievelijk parlementariërs en het maatschappelijk middenveld. De vierde ngo faciliteert dat deskundigen uit diverse landen onderzoek voor het ICC kunnen doen. Daarnaast steunt Nederland het slachtofferfonds van het ICC voor de uitvoering van projecten voor fysieke, mentale en materiële rehabilitatie van slachtoffers.",Everyday Racism & Modern Racial Inequality,1.0
advies-wisselwerking.pdf,13,"– ook mogelijk is. Het vraagt van alle betrokkenen wel een extra inspanning. Vanzelf zal het niet gaan. Vandaar dat in dit advies niet alleen gemeenteraden, colleges van burgemeesters en wethouders en raadsgriffiers worden aangesproken, maar ook bestuur en directies van samenwerkingsverbanden, de provincie en zeker ook de minister van Binnenlandse Zaken en Koninkrijksrelaties. Nu, met brede steun, is gekozen voor vergaande decentralisatie van rijkstaken wordt het lokale openbaar bestuur belast als nooit te voren.",Everyday Racism & Modern Racial Inequality,1.0
advies-wisselwerking.pdf,18,"Advies: betrokkenheid van gemeenteraden cruciaal voor democratische legitimiteit van samenwerking Gemeentelijke samenwerking is nodig en (zonder gemeentelijke herindeling) zelfs noodzakelijk. Voor de democratische legitimiteit van die samenwerking is actieve betrokkenheid van gemeenteraden essentieel. Zonder die betrokkenheid zal het steeds moeilijker worden om in het stelsel van representatieve democratie over belangrijke thema’s besluiten te nemen. Dus: gegeven dat samenwerking blijft en steeds belangrijker wordt, zullen gemeenteraden zich zelfbewust moeten bemoeien met samenwerkingsverbanden. n de samenwerkingsverbanden zullen er tijd en energie in moeten stoppen om de gemeenteraden meer invloed te geven op hun werkzaamheden.",Everyday Racism & Modern Racial Inequality,1.0
advies-wisselwerking.pdf,20,"De grotere betrokkenheid van gemeenteraden betekent niet dat de één op de stoel van de ander gaat zitten, maar dat de houding ten opzichte van elkaar wezenlijk verandert. De Raad adviseert dat die houding van gemeenteraden ten opzichte van samenwerking verandert van statisch naar dynamisch. Van een houding waarbij gemeenteraden budgetten bepalen en doelstellingen formuleren en samenwerkingsverbanden uitvoeren en verantwoorden, naar een houding waarbij gemeenteraden samen zich zelfbewust opstellen om gezamenlijk regionale publieke problemen op te lossen. Van een relatie met een statische kwaliteit (organisatiestructuren, uitvoeren, beheersen, verantwoorden), naar een relatie met een dynamische kwaliteit (anticiperen, leren, gezamenlijk evalueren, ontwikkelen, aanpassen). De wezenlijk veranderende houding van gemeenteraden heeft gevolgen voor de bestuurlijke en ambtelijke leiding van samenwerkingsverbanden.",Everyday Racism & Modern Racial Inequality,1.0
advies-wisselwerking.pdf,24,"Ook moeten gemeenteraden hun aandacht goed verdelen, anders is het niet te behappen. De Raad beveelt aan dat de aandacht is gericht op de samenwerkingsverbanden waarvan de politiek vindt dat de maatschappelijke belangen het grootst zijn. Dat wil zeggen waar beleidsmatige verschillen van inzicht zijn, waar grote financiële belangen spelen of waar het in het verleden mis is gegaan. r kan worden afgesproken om de aandacht voor deze samenwerkingsverbanden te verdelen, bijvoorbeeld dat één van de deelnemende gemeenteraden een laaggeprofileerd samenwerkingsverband in de gaten houdt en daarover rapporteert aan de collega-gemeenteraden. Verder denkt de Raad dat gemeenteraden effectiever kunnen opereren als ze met elkaar goede spelregels afspreken over informatievoorziening en vergaderagenda’s.",Everyday Racism & Modern Racial Inequality,1.0
advies-wisselwerking.pdf,26,"Raadsgriffiers kunnen zorgen voor een klimaat van aanspreekbaarheid, verantwoording, en daarmee voor een transparante, open cultuur. Door binnen de gemeenteraad werkzaamheden te verdelen kan de werklast van bovengemeentelijke samenwerking voor de gemeenteraad worden beperkt. nkele gemeenteraadsleden zouden rapporteur kunnen zijn over een samenwerkingsverband en op deze wijze een zinvol raadsdebat op het goede moment kunnen uitlokken. Griffiers hebben bij het opzetten van zo’n werkwijze een cruciale rol. Colleges van B&W: informatie op orde én van de grootste grieven die uit onderzoek onder gemeenteraadsleden naar voren komt is dat het besluitvormingsproces en de verantwoordingsstructuur van gemeentelijke taken die op regionaal niveau worden uitgevoerd ondoorzichtig zijn.","Remembrance, Heritage & Education",1.0
advies-wisselwerking.pdf,50,In het eerste deel van het advies gaf de Raad antwoord op de vraag wat onder democratische legitimiteit van samenwerking wordt verstaan en welke factoren het vermeende gebrek aan democratische legitimiteit beïnvloeden. In het eerste deel van zijn advies constateerde de Raad dat democratische legitimiteit niet alleen tot stand komt in de gemeenteraadsvergadering of in de vergaderingen van samenwerkingsverbanden. De decentralisaties vragen om een vorm van democratische besluitvorming die ruimte geeft aan een betekenisvolle dialoog met burgers. Dit constaterende vraagt de Raad zich af of participatie en representatie (input) bij samenwerking anders kunnen.8 Uit onderzoek van de Raad is gebleken dat gemeenteraadsleden legitimiteit in belangrijke mate vertalen in transparantie en controle van het politieke besluitvormingsproces (troughput).,Everyday Racism & Modern Racial Inequality,1.0
advies-wisselwerking.pdf,55,"- Gemeenteraadsleden vertegenwoordigen het volk, stellen kaders en controleren het bestuur. De invulling van deze rollen is in de gemeentelijke praktijk al niet makkelijk, een rolzuivere invulling ten opzichte van regionale samenwerking is vaak nog lastiger. Het betekent dat gemeenteraden met verschillende bestuursculturen met elkaar moeten optrekken en een gedeelde rolinvulling op regionaal niveau moeten vinden. Het verschil in speelveld en schaalniveau vraagt van gemeenteraadsleden het vermogen om te schakelen tussen belangen (lokaal en regionaal), maar ook het schakelen tussen inhoud en proces. - De belangen tussen wat lokaal speelt en regionaal wordt besloten lopen lang niet altijd synchroon.",Everyday Racism & Modern Racial Inequality,1.0
advies-wisselwerking.pdf,58,"Door Lisanne de Blok is in de periode november 2014 – februari 2015 voor de Raad onderzoek gedaan naar de democratische legitimiteit van samenwerkingsverbanden zoals ervaren door gemeenteraadsleden. Onderzoeksresultaten in het kort9 Tekort aan kennis en expertise en groot deel van de gemeenteraadsleden is ten tijde van het onderzoek pas één jaar lid, wat waarschijnlijk consequenties heeft op de kennis van het gemiddelde gemeenteraadslid van de complexiteit van de decentralisaties en de samenwerkingsverbanden. Of, zoals één raadslid opmerkte: Als nieuw raadslid van onze gemeente ben ik ( ) niet in staat om deze [enquête] naar behoren in te vullen.","Remembrance, Heritage & Education",1.0
advies-wisselwerking.pdf,60,"Verschillen tussen opleidingsniveaus Uit de verschillende analyses kan worden vastgesteld dat over het algemeen opleidingsniveau de sterkste relatie heeft met de ervaren democratische legitimiteit: een gemeenteraadslid met een hbo en/of wo diploma is eerder geneigd om te zeggen dat de gemeenteraad minder invloed en minder ruimte heeft bij een samenwerkingsverband op aspecten zoals kaderstelling, 9 Het volledige onderzoek is als webbijlage bij dit advies raadpleegbaar via www.rob-rfv.nl. 15 besluitvorming, en/of responsiviteit. Daarnaast speelt bij de persoonlijke kenmerken van een gemeenteraadslid leeftijd ook een rol: des te ouder het gemeenteraadslid, des te hoger","Remembrance, Heritage & Education",1.0
