text,label,label_id
"176 
JANNEKE STEGEMAN
waardgelders ontwapend door prins Maurits. Vanaf toen werden de 
Staten van Utrecht gedomineerd door vrienden van Maurits, al bleef 
de dom nog wel voor een tĳd in handen van de remonstranten.17 Johan 
van Oldenbarnevelt en Hugo de Groot werden gearresteerd. Een paar maanden later begon de synode, waar de remonstranten 
de aangeklaagden waren. De uitkomst van de synode was dat de re-
monstranten werden veroordeeld, de gereformeerde orthodoxie werd 
veiliggesteld, en daarmee ook koloniale en missionaire aspiraties.18 
Inderdaad werd in 1621 de oorlog tegen Spanje hervat en de wic op-
gericht. Na Dordt hadden de orthodoxe calvinisten de overhand in de 
Republiek en die zetten hun stempel op de publieke religie. Doop van ‘de kinderen der Heydenen’
De Dordtse synode was bepalend voor de richting van de nog relatief 
nieuwe calvinistische godsdienst en de positie ervan binnen de jonge 
Republiek. Die ontwikkeling stond niet los van de bredere context 
van de strĳd tegen Spanje en de koloniale aspiraties van de Republiek. De Dordtse synode onderstreepte het belang van de missie en deed 
bovendien ook inhoudelĳk een aanzet tot de transformatie van de 
christelĳke nationale identiteit. De vragen die de synode besprak, laten 
iets zien van de epistemologische crisis waartoe kolonialisme leidde.19 
Het afdanken van de waardersgelders door prins Maurits op de Neude in Utrecht, 31 juli 
1618. Pauwels van Hillegaert, 1627 (Rijksmuseum)",Colonialism,0
"‘DE KINDEREN DER HEYDENEN’ 
179
de joden overgenomen. Zo werd de Republiek gezien als christelĳke 
natie met een door God gegeven opdracht. In die verbinding tussen 
natie, verbond, uitverkiezing en calvinisme, werden in eerste instantie 
joden het meest expliciet buitengesloten.34
Een transformatie in het calvinistische wereldbeeld
Kolonialisme en slavernĳ hadden een ontwrichtende en veelal verwoes-
tende uitwerking op de ‘Nieuwe Wereld’. Op een heel andere manier had 
de ‘ontdekking’ van deze ‘nieuwe wereld’ een ontwrichtende werking op 
het christelĳke wereldbeeld van de ‘oude wereld’. De koloniale wereld 
en haar bewoners moesten worden ingepast binnen de gereformeerde 
kaders van een heilsgeschiedenis van zonde en verlossing waarbinnen de 
gereformeerde gezindte functioneerde als het Nieuwe Israël. Wie noch 
christelĳk, noch joods, noch moslim was, hoorde bĳ de ‘restcategorie’ 
van heidenen. Hoornbeeck werkte het onderscheid, waarvan we in Dordt al een 
begin zien – namelĳk tussen kinderen van gedoopten en kinderen 
van ‘heidenen’, en tussen gelovigen, ongelovigen (dat wil zeggen joden 
en moslims) en heidenen – nog verder uit, onder andere in zĳn werk 
De Conversione Indiorum et Gentilum, dat postuum verscheen. De 
calvinistische inwoners van de Republiek kwamen als beschaafde, 
uitverkoren christenen tevoorschĳn. Hoornbeeck begreep de koloniale activiteiten van de Republiek 
vanuit het heilsplan van God. God heeft die niet mogelĳk gemaakt 
‘zodat wĳ deze regionen konden verkennen en bezetten, of zodat we 
de rĳkdommen in bezit konden nemen, maar […] zodat we kennis en 
aanbidding van God konden brengen.’ De intrede van de Republiek in 
de ‘Nieuwe Wereld’ bracht in zĳn ogen een grote verantwoordelĳkheid 
met zich mee.35 Dat de Republiek zich ontwikkelde tot een koloniale 
macht, zag hĳ als de uitwerking van Gods voorzienigheid.36
Het Bĳbelse wereldbeeld schrĳft voor dat alle mensen afstammen van 
Eva en Adam, ook de inwoners van de ‘Nieuwe Wereld’.",Modern Racism & Inequality,2
"18 
NANCY JOUWE, MATTHIJS KUIPERS EN REMCO RABEN
Het kapitaal van de beroemde schrĳfster Belle van Zuylen – Isabelle 
van Tuyll van Serooskerken, later Isabelle de Charrière – was voor 
bĳna 40 procent in koloniale compagnieën geïnvesteerd. De koloniale 
winsten maakten het mogelĳk om een schrĳvend leven in luxe te 
leiden. Ze bekritiseerde het instituut van de slavernĳ niet. Daarin ver-
schilde zĳ van een andere achttiende-eeuwse schrĳfster uit Utrecht, 
Elisabeth Maria Post. Haar vader Evert Post was mede-eigenaar van 
de suikerraffinaderĳ op het Lucasbolwerk. Deze Rotterdammer 
trouwde met Maria Johanna van Romondt, telg uit een rĳk en machtig 
Utrechts geslacht, en werd zelfs raad in de vroedschap. Een zoon, 
Hermannus Hillebertus, werd een succesvol planter in Demerara. Zĳn zuster Maria Elisabeth publiceerde in 1791-1792 haar roman 
Reinhart, of natuur en godsdienst over de ervaringen van haar broer. In de roman bekritiseerde zĳ de hardvochtige behandeling van tot 
slaaf gemaakten, hoewel zĳ er in de loop van de roman een draai van 
christelĳke berusting aan gaf.14
Het zĳn slechts enkele voorbeelden van de talloze verknopingen 
tussen slavernĳ, koloniaal profĳt en de Utrechtse elite en cultuur. Het 
gaat hier over de persoonlĳke activiteiten en verantwoordelĳkheden 
van Utrechters in de slavenhandel en in de productie, verscheping 
en verwerking van koloniale goederen.",Colonialism,0
"Vrĳ van slavernĳ
Petronella Moens mengt zich in de slavernĳdiscussie
Ans Veltman-van den Bos
In de jaren veertig en vĳftig van de negentiende eeuw werd de stad 
Utrecht een klein centrum van abolitionistische schrĳvers en denkers. Toch klonken er al veel eerder in Utrecht stemmen die voor afschaffing 
van de slavernĳ pleitten. Voordat er in Nederland sprake was van ook 
maar enig georganiseerd protest tegen de slavernĳ, schreef Petronella 
Moens (Kubaard 1762 – Utrecht 1843) in 1791 al een vlammend protest 
tegen de slavenhandel. Moens, die de laatste decennia van haar leven 
in Utrecht woonde en daar als schrĳfster buitengewoon productief was, 
was een gevierd dichteres, en een van de intellectuelen die destĳds hun 
afkeer van de slavernĳ lieten merken. Ze liet een omvangrĳk oeuvre 
na van meer dan 150 gedrukte werken, bestaande uit toneelstukken, 
dichtbundels, pamfletten, romans, bĳdragen aan almanakken, boekjes 
voor jonge kinderen en een eigen tĳdschrift, De Vriendin van ’t Vaderland 
(1798-1799), dat in zĳn geheel door haar gevuld werd. Het tĳdschrift gaf 
haar de mogelĳkheid haar verlichtingsidealen en haar afschuw van de 
slavernĳ voor een breder lezerspubliek te brengen. Dat deed ze ook 
vele jaren later, op een heel andere manier, in haar utopistische roman 
Aardenburg (1817), waarin zĳ een – we zouden nu zeggen: multiculturele 
– samenleving schetste die vrĳ was van slavernĳ. Daarmee was ze haar 
tĳd ver vooruit, al was ze niet helemaal de enige. Anders dan Engeland 
kende Nederland geen sterke abolitionistische beweging.1 Opvallend is 
wel dat het vaak vrouwen waren die in Nederland aan het einde van 
de achttiende eeuw een kritische stem lieten horen jegens de slavernĳ, 
zoals Betje Wolff, Elisabeth Maria Post, Adriana van Overstraten en 
dus ook Petronella Moens. In Moens’ tĳd was de handel in tot slaaf gemaakten onderdeel van 
de trans-Atlantische handel tussen Europa, West-Afrika en Amerika.",Modern Racism & Inequality,2
"Ze was geboren in Friesland en bracht haar 
kindertĳd door in het Zeeuws-Vlaamse stadje Aardenburg, waar haar 
vader predikant was. Tĳdens haar jeugd overleed haar moeder Maria in 
het kraambed en zelf werd de kleine Petronella op haar vierde nagenoeg 
blind door een ernstige kinderziekte. Ondanks die tegenslagen had 
ze goede herinneringen aan haar jeugd: ze schreef voor het stadje het",Colonialism,0
"186 
ANS VELTMAN-VAN DEN BOS
lofdicht Eerkrans voor Aardenburg en vernoemde de plantage in haar 
roman Aardenburg naar de plaats waar ze opgroeide.7
Petronella Moens had een goede band met haar vader Petrus, die 
hervormd predikant was. De bibliotheek van haar vader vormde de 
basis voor haar letterkundige en maatschappelĳke opvoeding en maakte 
dat de jonge, intelligente Petronella kon opgroeien tot de geëngageerde 
schrĳfster die we uit haar vele publicaties kennen. Samen met zĳn 
doopsgezinde ambtgenoot Jan Nieuwenhuyzen en een aantal anderen 
was Petrus Moens in 1784 oprichter van de Maatschappĳ tot Nut van ’t 
Algemeen. Petronella Moens droeg de vereniging, die zich inzette voor 
volksontwikkeling in de breedste zin van het woord, haar leven lang 
een warm hart toe. Haar werk en denken was, zoals bĳ zoveel schrĳvers en denkers in 
de Nederlandse verlichting, sterk geïnspireerd door godsdienstige per-
spectieven. In 1785 begon haar carrière als dichteres met haar winnende 
Portret van Petronella Moens. Michel Mourot, c.1814-1845 (Publiek domein)",Colonialism,0
"VRIJ VAN SLAVERNIJ 
187
prĳsdicht ‘De waare Christen’, maar later maakten religieuze thema’s in 
haar werk plaats voor maatschappelĳke thema’s. In haar eigen tĳdschrift 
De Vriendin van ’t Vaderland (1798) schotelde Moens haar lezers elke 
week een essay van acht pagina’s voor over maatschappelĳke thema’s. Religie en moraal vormden de hoofdmoot van haar bĳdragen, maar ook 
de burgerbewapening, het begraven buiten de kerkmuren, heldenmoed 
en omgang met Joodse medeburgers kwamen aan bod. Het was een 
gewaagde stap, en voor zover bekend was zĳ de eerste vrouw die een 
Nederlandstalig tĳdschrift redigeerde. Aanvankelĳk dicteerde ze haar 
teksten aan haar beide zussen, later had ze een ‘schrĳfjuffrouw’ in 
dienst. Petronella Moens kwam steeds meer in patriottisch vaarwater. Ze werd in de jaren 1790 sterk beïnvloed door de radicale predikant 
Bernardus Bosch, met wie ze ook samen publiceerde en met wie ze onder 
meer pleitte voor vrĳheid van drukpers, zelfs als daaruit onwelgevallige 
publicaties voortvloeiden. In haar publicaties die vanaf het midden van 
de jaren negentig verschenen, riep Moens op tot steun aan de patriotten, 
aan hun plannen om de economie te herstellen en om de rechten van 
de mens te verzekeren. Ze was voorstander van de scheiding tussen 
kerk en staat. Moens beargumenteerde haar steun aan de patriotten 
vanuit haar godsdienstige opvattingen, daarmee de schĳn van atheïsme 
vermĳdend.",Modern Racism & Inequality,2
"De politieke ontwikkelingen in het eerste decennium van de negen-
tiende eeuw brachten echter niet de door Moens sinds 1795 bejubelde 
politieke vrĳheid voor de burgers. Teleurgesteld wĳdde zĳ zich succesvol 
aan het voor haar nieuwe genre van de kinderboeken, jeugdromans en 
opvoedkundige werkjes. Hierin kwam de slavernĳ als thema terug. Waarschĳnlĳk was Moens een van de eersten die voor kinderen over 
dit onderwerp schreef. In enkele hoofdstukken van haar jeugdroman 
De jonge Sofia (1819) staat zĳ uitgebreid stil bĳ het onderwerp, beschrĳft 
zĳ de lotgevallen van enkele tot slaaf gemaakten en poneert zĳ haar 
ideeën omtrent de omzetting van slavernĳ in gewone dienstbaarheid.8 
Ze geeft in het boek blĳk van haar geloof in de gemeenschappelĳke 
oorsprong van alle mensen, maar lĳkt met haar nadruk op de invloed 
van het klimaat beïnvloed te zĳn door het opkomende wetenschap-
pelĳke racisme:
‘Alle menschen, die op de geheele aarde wonen hebben denzelfden 
oorsprong; alle zĳn zĳ afstammelingen van het eerste paar menschen,",Modern Racism & Inequality,2
"188 
ANS VELTMAN-VAN DEN BOS
dat God geschapen heeft. […] al het onderscheid in kleur en gedaante 
wordt slechts veroorzaakt door de verschillende lucht en warmte, die 
op het bloed en de levenssappen zoo veel invloed hebben.’9
Een ideale maatschappĳ
Om aan te geven hoe Moens de ideale maatschappĳ voor zich zag, 
publiceerde ze in 1817 de utopistische roman Aardenburg, of de onbekende 
volksplanting in Zuid-Amerika. Dit verhaal over een niet-bestaande, 
maar wel door Moens mogelĳke geachte minimaatschappĳ is mogelĳk 
geïnspireerd door de brievenroman Reinhart, of natuur en godsdienst 
van Elisabeth Maria Post uit 1791. Reinhart, de hoofdpersoon uit deze 
driedelige roman, keurt eerst de slavernĳ af, maar verlaat dit principe 
als hĳ plantagebezitter is geworden. Aardenburg is een raamvertelling, waarin verschillende verhalen 
samenkomen. Als basis dient het verhaal van twee Nederlanders met 
de namen Tavenier en Stotgart, die een plantage beginnen in Zuid-
Amerika. Ze willen goede, menselĳke bestuurders zĳn, maar zien zich 
ook genoodzaakt de markt op te gaan voor hun nieuwe onderneming 
om tot slaaf gemaakte arbeiders te kopen. Vanwege hun schuldgevoelens 
over slavernĳ komen ze tot een constructie die de staat van slavernĳ 
uiteindelĳk beëindigt: bĳ het tienjarig bestaan van de plantage wonen er 
slechts vrĳgekochte mensen, die zich opnieuw aan de planters verhuren 
voor loon, voor voedsel en voor kleding. Ze kunnen ook op kosten van 
de eigenaren naar Afrika terugkeren. Een hoogtepunt in de roman is de ‘redding’ door de twee Nederlandse 
ondernemers van een liefdespaar en een moeder met haar kind uit 
de handen van een wrede slavenhandelaar.",Historical Slavery,1
"VRIJ VAN SLAVERNIJ 
189
naauwgezet eerbiedigden, was de schandelĳke slavernĳ in een zachte 
redelĳke dienstbaarheid welhaast herschapen. “Gĳ allen kunt uwe 
vrĳheid alras verdienen” – zeide Adolf, die met drift de taal der Negers 
leerde, en zich intusschen door tolken deed verstaan.’10
Moens beĳverde zich om te benadrukken dat Tavenier en Stotgart alles 
deden met een onoverwinnelĳke afkeer van mensenhandel. Die weerzin 
kwam voort uit het besef dat de geketende slachtoffers natuurgenoten, 
oftewel medemensen zĳn, een term die al veel eerder in de debatten over 
slavernĳ was gebruikt. Maar door de term ‘natuurkinderen’ te gebruiken 
liet Moens zien dat ze geloofde in een vorm van hiërarchisch verschil 
tussen rassen, dat volgens haar ontstond door het leven in verschillende 
Petronella Moens en Antonia Elisabeth Camphuis. Margaretha Cornelia Boellaard, 1836 
(Centraal Museum)",Modern Racism & Inequality,2
"Utrecht als centrum van het 
Nederlandse abolitionisme , 
1840-1848
Maartje Janse
Niet veel mensen weten dat Utrecht in de jaren 1840-1848 het centrum 
was van de Nederlandse antislavernĳbeweging. Drĳvende kracht hier-
achter was Jan Ackersdĳck (1790-1861), hoogleraar staathuishoudkunde 
aan de Universiteit Utrecht. Ackersdĳck bewaarde vrĳwel al het papier 
dat hem door de vingers kwam. We hebben het aan zĳn rĳke archief te 
danken dat we de rol van Utrecht in het ontstaan van de eerste nationale 
antislavernĳbeweging zo nauwgezet kunnen reconstrueren.1
Waarom sprak Ackersdĳck zich uit over slavernĳ? In tegenstelling 
tot sommige andere Nederlandse abolitionisten als Marten Douwes 
Teenstra en Anna Amalia Bergendahl was hĳ nooit ooggetuige geweest 
van de gruwelen van slavernĳ. Voor hem was het een kwestie van moraal 
en economie. Ackersdĳck was een liberaal, die als wetenschapper 
wilde bĳdragen aan een betere manier om politiek en samenleving 
in te richten. Gebruikmakend van statistische gegevens, waarmee 
systematisch verzameld materiaal bedoeld werd, probeerde hĳ aan te 
tonen dat sommige wetten niet goed waren. Daarin was hĳ voor zĳn 
tĳd opmerkelĳk uitgesproken. Zo sprak hĳ zich in 1835 in het openbaar 
uit tegen de protectionistische korenwetten, die invoer van buitenlands 
graan moesten tegengaan om Nederlandse graanproducenten te be-
schermen.",Modern Racism & Inequality,2
"194 
MAARTJE JANSE
verklaarde daarom dat zĳn abolitionistische initiatief in het geheel niet 
in strĳd was met de belangen van de plantage-eigenaren. Later zou 
Ackersdĳck zich in een vergelĳkbare redenering ook uitspreken voor het 
ontmantelen van de jeneverindustrie, die moreel schade toebracht aan 
de Nederlandse bevolking en dus goed beschouwd op de lange termĳn 
ook economische schade moest toebrengen. Britse abolitionisten
In Engeland had het parlement in 1833 slavernĳ formeel afgeschaft, met 
een tienjarig apprenticeship waarin de voormalige tot slaaf gemaakten 
Jan Ackersdijk. Pieter Wilhelmus van de Weijer, 1834-na 1900 (Rijksmuseum)",Historical Slavery,1
"UTRECHT ALS CENTRUM VAN HET NEDERLANDSE ABOLITIONISME 
195
nog dwangarbeid moesten leveren. Dankzĳ massale protesten in 
Engeland werd dat apprenticeship in 1839 voortĳdig beëindigd, en 
vanaf 1840 zien we dat Britse abolitionisten hun zendingsveld ver-
legden naar de VS, maar ook naar continentaal Europa. De British 
and Foreign Anti-Slavery Society (bfass) werd hiertoe opgericht, 
en voorzitter George William Alexander en secretaris John Scoble 
reisden vanaf 1840 regelmatig naar Europa, waar ze ook Nederland 
aandeden – tussen 1840 en 1858 brachten bestuurders van de bfass 
achtmaal een bezoek aan Nederland.3 Daarnaast toerde een groep 
quakers regelmatig door Europa, met als boegbeeld Elizabeth Fry, 
vooral bekend als gevangenishervormer. Zĳ en haar broers Samuel 
en Joseph John Gurney spraken overal over drie kwesties die toen 
prominent waren in evangelische kringen in Engeland: gevange-
nishervorming, de afschaffing van slavernĳ en het instellen van 
christelĳk onderwĳs.4 Alleen al omdat het in Nederland volstrekt 
ongebruikelĳk was dat vrouwen in het openbaar spraken, maakte 
zĳ veel indruk. Haar broers, ‘remembering the love of Dutchmen for 
the Money part of the story’, benadrukten tĳdens hun bezoeken aan 
Nederland strategisch dat de afschaffing van slavernĳ niet alleen een 
religieuze en morele plicht was, maar juist ook economische voordelen 
voor Nederland zou opleveren. Waarschĳnlĳk hebben Alexander en Scoble in 1840 ook Ackers-
dĳck en andere Utrechtse abolitionisten ontmoet. Vanaf begin dat 
jaar kwam een kleine groep van Utrechtse ‘slavenvrienden’, zoals 
ze zichzelf noemden, elke maandagavond bĳ elkaar om over dit 
thema te spreken. Ze ontmoetten elkaar bĳ Ackersdĳck thuis aan 
de Oudegracht, op wat tegenwoordig Oudegracht 382 is. Hun bĳeen-
komsten hadden een enigszins informeel karakter, maar Alexander 
beschouwde het wel degelĳk als een vereniging: ‘I was glad to find 
that an Anti-slav[er]y S[ociety] is formed in Utrecht’, schreef hĳ op 
31 maart 1840 aan Ackersdĳck.5 Ook in Amsterdam, Rotterdam, Leiden, 
Den Haag, Groningen en Zwolle waren er lokale ‘kringen’ ontstaan 
van abolitionisten. Een aantal daarvan bestond uit liberalen, en een 
aantal daarvan uit mannen uit het Réveil, de orthodox-protestantse 
opwekkingsbeweging waarvan Groen van Prinsterer de voorman 
was.",Modern Racism & Inequality,2
"196 
MAARTJE JANSE
Samenwerking en concurrentie
Op 29 oktober 1841 vond de eerste vergadering van ‘slavenvrienden’ 
uit het hele land plaats. Maar dat ging meteen mis. De Utrechtse en 
Rotterdamse delegaties hadden voorgesteld een nationale vereniging 
op te richten die de publieke opinie kon beïnvloeden – de lĳntjes tussen 
die twee steden waren kort omdat Ackersdĳck hierover correspondeerde 
met zĳn neef Willem Cornelis Mees (1813-1884), een liberale advocaat uit 
Elizabeth Fry. Charles Robert Leslie, 1823-1859 (National Portrait Gallery, London)",Modern Racism & Inequality,2
"UTRECHT ALS CENTRUM VAN HET NEDERLANDSE ABOLITIONISME 
197
Rotterdam, die daar actief was in het lokale antislavernĳcomité. Maar 
het beviel de Réveil-mannen uit Den Haag en Amsterdam niet dat de 
liberalen het initiatief naar zich toe trokken. Zĳ pakten met een paar 
trucs bĳ een volgende vergadering het initiatief terug, en wisten daar 
juist een vereniging op christelĳke grondslag op te richten. De liberale 
Utrechters en Rotterdammers voelden zich verraden, de vergadering 
eindigde in ‘groote verwarring’, en Ackersdĳck, Mees en de Utrechtse 
hoogleraar G.W. Vreede keerden teleurgesteld huiswaarts. Het was dui-
delĳk dat er onvoldoende draagvlak was voor één nationale vereniging. Nu ontstonden er twee bewegingen die met elkaar gingen concurreren. Ackersdĳck en andere liberale abolitionisten uit Utrecht en Rot-
terdam stelden een manifest aan het Nederlandse volk op. Geïnspireerd 
door het voorbeeld van de Britten, schreven zĳ, ‘hebben wĳ besloten 
eene Maatschappĳ op te rigten tot bevordering der vernietiging van de 
slavernĳ, bĳzonder in de Nederlandsche koloniën, en wĳ roepen alle 
onze landgenooten op om hieraan deel te nemen’. Ook schreven ze een 
petitie aan de koning, waarin ze dit besluit aankondigden.",Modern Racism & Inequality,2
"198 
MAARTJE JANSE
door informanten op de hoogte gehouden werd van wat er besproken 
werd in de vergaderingen van abolitionisten, had niet veel wettelĳke 
middelen om verenigingen te verbieden. In plaats daarvan voerde hĳ 
een ontmoedigingsbeleid.6
De mannelĳke organisatoren van de petities, onder wie Ackerdsĳck 
en Mees, werden daarom op 28 juni 1842 uitgenodigd op het ministerie 
van Marine. Daar vroeg minister van Marine J.C. Rĳk, die net terug was 
uit Suriname, de aanwezigen met klem hun verenigingen niet actief te 
laten worden, om de regering een kans te geven maatregelen te nemen. Zouden de abolitionisten toch doorzetten, dan zou dat misschien tot 
opstanden leiden in de koloniën, en wilden ze daar verantwoordelĳk 
voor zĳn?7 Met tegenzin stopten de abolitionisten hun activiteiten. Voorlopig althans. De Bĳdragen
Ruim een jaar later, op 11 september 1843, belegden de Utrechters A.S. Rueb, lector in de sterrenkunde, W.J. van Hoytema, lid van het Hoog 
Militair Gerechtshof te Utrecht, en J. Hora Siccama, griffier bĳ datzelfde 
hof, een vergadering over deze kwestie.",Colonialism,0
"Nicolaas Beets en Julien Wolbers
Twee abolitionisten in Utrecht
Carl Haarnack
Doorgaans worden de eigenaren van plantages in de Nederlandse 
koloniën in verband gebracht met statige panden aan de Amsterdamse 
grachten. Ook de provincie Utrecht en de stad Utrecht hebben hun 
aandeel in de Nederlandse slavernĳgeschiedenis. Wie door de provincie 
Utrecht reist, kan het bĳna niet ontgaan. De provincie is rĳk aan buiten-
plaatsen, lustoorden en kastelen. In de zeventiende en achttiende eeuw 
konden handelaren, mede rĳk geworden door inkomsten uit suiker- of 
koffieplantages of de specerĳenhandel, het zich veroorloven een statig 
huis te laten bouwen of een bestaand kasteel of landgoed te kopen. Utrecht verschilt wat betreft de sporen van het Nederlandse slaver-
nĳverleden niet van steden als Amsterdam of Rotterdam. Maar Utrecht 
telde in de loop der eeuwen ook een aantal belangrĳke criticasters 
van de slavernĳ én abolitionisten onder zĳn inwoners. Dat begon al 
met dominee Jan Willems Kals (1700-1781), die in Utrecht theologie 
gestudeerd had. In 1731 vertrok hĳ naar Suriname, waar hĳ als predikant 
zeer kritische preken hield tegen de misstanden op de plantages.1 Een 
eeuw later woonde een aantal belangrĳke abolitionisten, zoals Nicolaas 
Beets en Julien Wolbers, een belangrĳk deel van hun leven in Utrecht. Kan die stad daarmee een centrum van het Nederlands abolitionisme 
genoemd worden?",Colonialism,0
"218 
NANCY JOUWE
gebied. Meestal wordt naar Amsterdam verwezen als het gaat om deze 
zwarte aanwezigheid, maar de Gids Slavernĳverleden Nederland (2019) 
laat ook voorbeelden van zwarte aanwezigheid in heel Nederland zien: 
van Groningen tot Middelburg en van Friesland tot Gelderland. De 
stadswandeling die Esther Captain samen met Kosmopolis Utrecht in 
november 2011 lanceerde, toonde met een paar voorbeelden aan dat ook 
Utrecht ten tĳde van de Republiek al zwarte bewoners kende. Behalve 
geschreven bronnen kent Utrecht, voor zover we nu weten, relatief weinig 
visuele bronnen die op vroegmoderne zwarte aanwezigheid wĳzen. Een 
uitzondering is het wapenschild met morenhoofden op Janskerkhof 12. In schilderĳen uit deze periode zien we – naast contemporaine zwarte 
figuren – vooral in allegorieën zwarte figuren. Abraham Bloemaert, 
spil van de Utrechtse School, schilderde de drie koningen die Jezus 
kwamen begroeten bĳ diens geboorte. Koning Caspar wordt vaak als 
zwarte man afgebeeld. Utrecht een witte stad? Van de vier grootste steden in Nederland wordt Utrecht doorgaans als 
de witste stad gezien.",Colonialism,0
"EDUARD, SITIE, PIETER EN LIZETTE 
219
net als achterkleinzoon Eduard van Akaboa, die kopergieter werd en voor 
diverse kerken in de provincie Utrecht werkstukken maakte. Eduard jr. woonde tot 1758 op de Lange Lauwerstraat 18. Toen de huidige eigenaar 
van het pand het bĳzondere verhaal van de familie van Akaboa hoorde, 
liet hĳ ter ere van deze vroegere bewoner een sierraam maken.12
Het is de vraag of Eduard van Akaboa senior Maria Moor van Angola 
heeft ontmoet. Zĳ overleed in 1655 en werd in de Buurkerk begraven – op 
vĳf minuten van het huis van Eduard senior – waarin nu het museum 
Van Speelklok tot Pierement is gehuisvest. Daar werd in 1695 ook Cervina 
van Moors begraven, tot slaaf gemaakte bediende van Hendrik Adriaan 
van Reede tot Drakenstein, heer van Mĳdrecht.13
Er woonden ook zwarte bedienden uit de Indonesische archipel in 
achttiende-eeuws Utrecht. Ze werden vaak door hun eigenaren naar 
Utrecht meegenomen. Sibilla van Batavia kwam bĳvoorbeeld mee met 
Sara Sibilla Verdion, een grootaandeelhouder in de Utrechtse Compagnie 
(zie de artikelen van Esther Captain en Matthias Lukkes), en Sitie kwam 
uit Makassar mee met de terugkerende oud-gouverneur Joan Gideon 
Loten. Sierraam ter ere van Eduard van Akaboa jr (Nancy Jouwe)",Historical Slavery,1
"220 
NANCY JOUWE
Naast bedienden kwamen er in de achttiende en negentiende eeuw 
ook verschillende studenten en promovendi uit Suriname die rechten 
en geneeskunde studeerden. Dat waren meestal kinderen van de 
koloniale elite.14 De creoolse Surinamer Hendrik Charles Focke kwam 
in 1820 in Utrecht rechten studeren en promoveerde er zeven jaar 
later.15
In diezelfde periode, begin negentiende eeuw, woonde Lizette van 
Wicky als vrĳe zwarte vrouw aan de Kromme Nieuwegracht 35, waar de 
abolitionist Julien Wolbers jaren later in het statige pand op nummer 6 
woonde, vĳf minuten lopen van mede-abolitionist Nicolaas Beets (zie het 
artikel van Carl Haarnack).16 Wolbers en zĳn vrouw Albertine hadden 
geen kinderen, maar er woonde een tĳd lang een zwarte jongen genaamd 
Henry Adams bĳ hen in huis. Wolbers beschouwde hem ‘als mĳ van 
den Heere toegezonden’.17
In De Bilt, in buitenhuis Vollenhoven, woonde het adellĳke echtpaar 
Jacoba Elisabeth van Tuyll van Serooskerken (haar familie bezat voc- 
en wic-aandelen) en haar man Godert van der Capellen, die van 1815 
tot 1826 gouverneur-generaal in Nederlands-Indië was. Hĳ bracht de 
Buitenhuis Vollenhoven. P.J. Lutgers, c.1868 (Het Utrechts Archief)",Colonialism,0
"222 
NANCY JOUWE
nauwelĳks gedaan, maar we weten inmiddels wel iets meer over een 
aantal van hen. In de Wandelgids sporen van slavernĳ in Utrecht uit 2012 
van Esther Captain en Hans Visser passeren enkelen van hen reeds de 
revue, zoals Sitie. Sitie
Van Sitie is geen achternaam of geboortedatum bekend en hebben we 
geen beeltenis. Ze kwam van Zuid-Celebes (nu Sulawesi) in de Indone-
sische archipel en diende vanaf mei 1752 in het Utrechtse huishouden 
van Joan Gideon Loten (zie het artikel van Remco Raben), die een 
lange, succesvolle carrière had doorlopen binnen de voc, onder meer 
als gouverneur van Makassar. Hĳ had Sitie daar van een lokale vorst 
gekregen. Loten liet Sitie verschepen van Makassar naar Batavia, waar ze 
aankwam met ‘twaalf grote merriepaarden en eenendertig bergeenden’ 
en vanwaar ze vervolgens naar Nederland reisde.23 Gouverneur Van 
Clootwĳk liet op verzoek van Loten de verscheping regelen en meldde 
dat Sitie het mooiste meisje was dat hĳ ooit in Makassar had gezien.24 
Loten zou later tegenover zĳn tweede echtgenote ontkennen dat Sitie 
een slavin was. Terug in Nederland kon Loten niet meer aarden in Utrecht en al 
snel verhuisde hĳ naar Londen. Het lĳkt erop dat Sitie aanvankelĳk in 
Joans huis in Utrecht bleef, samen met andere bedienden, waarna zĳ 
op een gegeven moment werd ondergebracht bĳ Joans broer Arnout 
Loten, die in de periode 1760-1790 meerdere keren burgemeester van 
Utrecht was. Arnout en Joan schreven elkaar regelmatig en bespraken 
dan ook Sities lot. Joan wilde graag dat Sitie naar Londen zou komen, 
waarop Arnout in een brief van 12 juni 1761 antwoordde dat Sitie liever 
naar Indië terugkeerde dan naar Londen af te reizen.",Colonialism,0
