filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical_Slavery,cos_Modern_Racism_Inequality,max_score,primary_topic,score_margin,confidence_level
Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.143.txt,c0d77bb1:00000,10,"Omschrijving
Vastgestelde 
begroting
Realisatie
Verschil realisatie 
en vastgestelde 
begroting
Realisatie t-1
Saldo van baten en lasten
0
‒ 312
‒ 312
‒ 216
Mutatie POK/WaU gelden
0
0
0
0
Toelichting
DUO heeft een negatief resultaat van € 0,3 miljoen gerealiseerd. Het 
negatieve resultaat komt ten laste van het eigen vermogen. Onderstaand 
wordt dit resultaat nader toegelicht. Baten
Omzet moederdepartement
Tabel 74 Omzet verantwoording agentschap DUO
Omzet moederdepartement (x € 1 miljoen)
332,8
waarvan direct gerelateerd aan geleverde producten/diensten
332,8
waarvan productgroep/dienstengroep Bekostiging
42,8
waarvan productgroep/dienstengroep Studiefinanciering
106,7
waarvan productgroep/dienstengroep Examendiensten
33,3
waarvan productgroep/dienstengroep Basisregister
33,4
waarvan productgroep/dienstengroep Informatiediensten
10,3
waarvan productgroep/dienstengroep Overige taken
43,0
waarvan productgroep/dienstengroep Opdrachten
22,3
waarvan productgroep/dienstengroep Vervangingen LCM
35,9
waarvan productgroep/dienstengroep Shared Service Organisatie Noord
5,1
De omzet moederdepartement is € 63,0 miljoen hoger dan de oorspronke­
lijke begroting. Hieronder valt de dienstverlening vanuit SSO-Noord van 
€ 5,1 miljoen verricht voor het moederdepartement en onder haar vallende 
diensten welke geen onderdeel was van de omzet in de Rijksbegroting. Daarnaast betreft het looncompensatie 2022 van € 9,0 miljoen en bijstel­
lingen in de (basis)dienstverlening welke per saldo € 33,5 miljoen belopen, 
zoals de uitvoering van diverse zogenaamde overige taken (zoals digitali­
sering examens FACET, het coalitieakkoord, uitvoering eindtoets primair 
onderwijs, STAP, telefonische bereikbaarheid en de uitvoering examens 
Nederlands als tweede taal en staatsexamen voortgezet onderwijs). Verder 
is € 10,1 miljoen ingezet ter dekking van de extra Opdrachten. Tevens is extra 
capaciteit ingezet in het kader van Werk aan Uitvoering (WaU) ter waarde 
van € 2,8 miljoen. Daarnaast is nog eens € 2,5 miljoen extra ter beschikking 
gesteld voor de uitvoering van de werkplekdienstverlening ten behoeve van 
het departement. De genoemde extra omzet van € 63,0 miljoen wordt voor 
€ 5,1 miljoen gedekt vanuit middelen die OCW en de onder haar vallende 
diensten in haar eigen apparaatsbegroting hebben opgevoerd, 
€ 28,1 miljoen gedekt vanuit de voorjaarsnota OCW en de overige 
€ 29,8 miljoen vanuit middelen die reeds beschikbaar waren op de OCW 
begroting.",omschrijving vastgestelde begroting realisatie verschil realisatie vastgestelde begroting realisatie saldo baten lasten mutatie pok wau gelden toelichting duo negatief resultaat miljoen gerealiseerd negatieve resultaat komt ten laste eigen vermogen onderstaand resultaat nader toegelicht baten omzet moederdepartement tabel omzet verantwoording agentschap duo omzet moederdepartement x miljoen waarvan direct gerelateerd geleverde producten diensten waarvan productgroep dienstengroep bekostiging waarvan productgroep dienstengroep studiefinanciering waarvan productgroep dienstengroep examendiensten waarvan productgroep dienstengroep basisregister waarvan productgroep dienstengroep informatiediensten waarvan productgroep dienstengroep overige taken waarvan productgroep dienstengroep opdrachten waarvan productgroep dienstengroep vervangingen lcm waarvan productgroep dienstengroep shared service organisatie noord omzet moederdepartement miljoen hoger oorspronke lijke begroting hieronder valt dienstverlening vanuit sso noord miljoen verricht moederdepartement vallende diensten onderdeel omzet rijksbegroting daarnaast betreft looncompensatie miljoen bijstel lingen basis dienstverlening per saldo miljoen belopen uitvoering diverse zogenaamde overige taken digitali sering examens facet coalitieakkoord uitvoering eindtoets primair onderwijs stap telefonische bereikbaarheid uitvoering examens nederlands tweede taal staatsexamen voortgezet onderwijs verder miljoen ingezet ter dekking extra opdrachten tevens extra capaciteit ingezet kader werk uitvoering wau ter waarde miljoen daarnaast miljoen extra ter beschikking gesteld uitvoering werkplekdienstverlening ten behoeve departement genoemde extra omzet miljoen miljoen gedekt vanuit middelen ocw vallende diensten eigen apparaatsbegroting opgevoerd miljoen gedekt vanuit voorjaarsnota ocw overige miljoen vanuit middelen beschikbaar ocw begroting,0.41223386598287076,0.2526042527042223,0.2551883402879324,0.41223386598287076,Colonialism,0.15704552569493835,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.143.txt,c0d77bb1:00001,5,"Het bestanddeel WaU in de omzet moederdepartement bedroeg in 2022 
€ 2,8 miljoen. Voor WaU was in 2022 € 5,6 miljoen beschikbaar. Het restant 
van € 2,8 miljoen zal via de balans meegenomen worden naar 2023. Omzet overige departementen
Onder de omzet overige departementen (€ 75,7 miljoen) vallen onder meer 
de werkzaamheden in het kader van de Inburgeringstaak (€ 34,9 miljoen), 
het Landelijk Register Kinderopvang (€ 7,6 miljoen), allen voor het Ministerie 
143
Tweede Kamer, vergaderjaar 2022–2023, 36 360 VIII, nr. 1",bestanddeel wau omzet moederdepartement bedroeg miljoen wau miljoen beschikbaar restant miljoen via balans meegenomen omzet overige departementen omzet overige departementen miljoen vallen werkzaamheden kader inburgeringstaak miljoen landelijk register kinderopvang miljoen allen ministerie tweede kamer vergaderjaar viii nr,0.45920572366833856,0.35505527983803453,0.3472606678722675,0.45920572366833856,Colonialism,0.10415044383030403,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.144.txt,ba0680b0:00000,10,"van SZW, en activiteiten voor de examens in het kader van de Wet Financieel 
Toezicht (Wft) (€ 2,5 miljoen) ten behoeve van het Ministerie van Financiën, 
de print en couverteerwerkzaamheden die DUO uitvoert voor het Centraal 
Justitieel Incasso Bureau (€ 1,7 miljoen) ten behoeve van het Ministerie van 
JenV. Daarnaast genereert DUO omzet vanuit de activiteiten op het gebied 
van inkoopdiensten en datacenter-gerelateerde activiteiten van de SSO-
Noord voor diverse Ministeries (€ 27,9 miljoen). De afnemers zijn de 
Ministeries van JenV (€ 8,3 miljoen), EZK (€ 3,8 miljoen), IenW 
(€ 0,5 miljoen), BZK (€ 10,7 miljoen), VWS (€ 3,6 miljoen), Financiën 
(€ 0,6 miljoen) en overige (€ 0,4 miljoen). Tenslotte valt hieronder omzet voor 
detacheringen binnen de Rijksoverheid en overige werkzaamheden voor 
overige departementen (€ 0,9 miljoen). De omzet overige departementen daalt met € 3,0 miljoen ten opzichte van 
de oorspronkelijke begroting. Het betreft met name de werkzaamheden ten 
behoeve van het Ministerie van SZW in het kader van de Inburgeringstaak 
(€ 3,3 miljoen) en het Landelijk Register Kinderopvang en Peuterspeelzalen 
(€ 0,3 miljoen), welke een daling laten zien ten opzichte van de oorspron­
kelijke begroting. De activiteiten voor de examens in het kader van de Wet 
op het financieel toezicht laten een stijging zien (€ 0,2 miljoen). Daarnaast 
is de dienstverlening vanuit de SSO-Noord met € 0,3 miljoen gedaald ten 
opzichte van de oorspronkelijke begroting. Verder is er een stijging van 
€ 0,5 miljoen voor de uitgevoerde print en couverteerwerkzaamheden die 
DUO uitvoert voor het Centraal Justitieel Incasso Bureau en een stijging van 
€ 0,2 miljoen aan overige werkzaamheden voor overige departementen. Omzet derden
De omzet derden (€ 5,5 miljoen) betreffen de ontvangen examengelden 
kandidaten examens Nederlands als tweede taal en staatsexamen 
voortgezet onderwijs (€ 3,0 miljoen), inkoop- en housingsactiviteiten binnen 
de SSO-Noord (€ 1,1 miljoen) en overige werkzaamheden voor derden 
binnen het domein onderwijs voortkomend uit OCW beleidsmaatregelen en 
bedrijfsvoering DUO (€ 1,4 miljoen).",szw activiteiten examens kader wet financieel toezicht wft miljoen ten behoeve ministerie financiën print couverteerwerkzaamheden duo uitvoert centraal justitieel incasso bureau miljoen ten behoeve ministerie jenv daarnaast genereert duo omzet vanuit activiteiten gebied inkoopdiensten datacenter gerelateerde activiteiten sso noord diverse ministeries miljoen afnemers ministeries jenv miljoen ezk miljoen ienw miljoen bzk miljoen vws miljoen financiën miljoen overige miljoen tenslotte valt hieronder omzet detacheringen rijksoverheid overige werkzaamheden overige departementen miljoen omzet overige departementen daalt miljoen ten opzichte oorspronkelijke begroting betreft name werkzaamheden ten behoeve ministerie szw kader inburgeringstaak miljoen landelijk register kinderopvang peuterspeelzalen miljoen daling laten zien ten opzichte oorspron kelijke begroting activiteiten examens kader wet financieel toezicht laten stijging zien miljoen daarnaast dienstverlening vanuit sso noord miljoen gedaald ten opzichte oorspronkelijke begroting verder stijging miljoen uitgevoerde print couverteerwerkzaamheden duo uitvoert centraal justitieel incasso bureau stijging miljoen overige werkzaamheden overige departementen omzet derden omzet derden miljoen betreffen ontvangen examengelden kandidaten examens nederlands tweede taal staatsexamen voortgezet onderwijs miljoen inkoop housingsactiviteiten sso noord miljoen overige werkzaamheden derden domein onderwijs voortkomend ocw beleidsmaatregelen bedrijfsvoering duo miljoen,0.4002629836714851,0.24048346252652147,0.2218831170253886,0.4002629836714851,Colonialism,0.15977952114496363,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.144.txt,ba0680b0:00001,10,"De stijging ten opzichte van de 
oorspronkelijke begroting bedraagt € 0,6 miljoen en heeft betrekking op 
de afbouw stijging van de omzet ten behoeve van examengelden 
kandidaten examens Nederlands als tweede taal en staatsexamen 
voortgezet onderwijs (€ 0,1 miljoen). Ook stijgt de omzet voor overige 
werkzaamheden voor derden (€ 0,4 miljoen) en de omzet van de SSO-Noord 
(€ 0,1 miljoen). Vrijval voorziening
In 2022 heeft een vrijval van € 0,2 miljoen van de voorziening plaatsge­
vonden. Rentebaten
De rentebaten van € 0,1 miljoen hebben betrekking op de ontvangen rente 
over het rekening courant tegoed. Bijzondere baten
Bijzondere baten 2022 zijn nihil. Lasten
De apparaatskosten laten een stijging zien ten opzichte van de oorspronke­
lijke begroting van € 60,5 miljoen. De personele kosten laten een stijging 
zien van € 34,0 miljoen. De toename is het gevolg van de eerder genoemde 
additionele werkzaamheden in de basisdienstverlening, WaU, het Coalitie-
akkoord en de loonontwikkeling in 2022. Een deel personele inzet 2022 is 
144
Tweede Kamer, vergaderjaar 2022–2023, 36 360 VIII, nr. 1",stijging ten opzichte oorspronkelijke begroting bedraagt miljoen betrekking afbouw stijging omzet ten behoeve examengelden kandidaten examens nederlands tweede taal staatsexamen voortgezet onderwijs miljoen stijgt omzet overige werkzaamheden derden miljoen omzet sso noord miljoen vrijval voorziening vrijval miljoen voorziening plaatsge vonden rentebaten rentebaten miljoen betrekking ontvangen rente rekening courant tegoed bijzondere baten bijzondere baten nihil lasten apparaatskosten laten stijging zien ten opzichte oorspronke lijke begroting miljoen personele kosten laten stijging zien miljoen toename gevolg eerder genoemde additionele werkzaamheden basisdienstverlening wau coalitie akkoord loonontwikkeling deel personele inzet tweede kamer vergaderjaar viii nr,0.42014380799911355,0.3388088377632883,0.3389648233606202,0.42014380799911355,Colonialism,0.08117898463849332,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.146.txt,f8a38877:00002,4,"Passiva
Eigen vermogen
Het eigen vermogen DUO bedraagt na verwerking van het exploitatiere­
sultaat 2022 € 3,9 miljoen. Het eigen vermogen bedraagt 1,0% van de 
gemiddelde omzet in de laatste drie jaar. Dit is onder het plafond van 5% 
146
Tweede Kamer, vergaderjaar 2022–2023, 36 360 VIII, nr. 1",passiva eigen vermogen eigen vermogen duo bedraagt verwerking exploitatiere sultaat miljoen eigen vermogen bedraagt gemiddelde omzet laatste drie plafond tweede kamer vergaderjaar viii nr,0.3918041210035736,0.5095147111148508,0.46861745809343336,0.5095147111148508,Historical_Slavery,0.040897253021417446,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.149.txt,5f00e8d7:00001,10,"Met de invoering van deze LCM-systematiek gaat DUO van grote 
eenmalige projectinvesteringen naar structurele investeringen die over 
langere tijd afgeschreven worden. Dit is zichtbaar gemaakt door de post 
«vervangingskosten», zijnde de niet activeerbare ontwikkelkosten van de 
vervangingen en de post «immateriële vaste activa» welke de omvang van 
het ICT-landschap weerspiegelt. DUO wil doelmatig zijn in het gebruik van ICT-systemen, door te sturen op 
een stabilisering en uiteindelijke daling van de omvang van haar ICT-
landschap. Dit wil DUO bereiken door «slim» te moderniseren en te 
vervangen en daarmee te komen tot een onder architectuur ontwikkeld 
modern, simpel en kleiner ICT-landschap. Ook wil DUO sturen op de stabi­
lisering van de kosten van onderhoud. Onder onderhoud wordt verstaan 
datgene wat nodig is voor instandhouding van de geautomatiseerde uitvoe­
ringsprocessen. DUO wil dit gaan bereiken door (verouderde) systemen 
tijdig te moderniseren dan wel vervangen. Daarnaast heeft DUO een 
indicator opgenomen voor het aantonen van doelmatigheid bij overhead. Tabel 79 Overzicht doelmatigheidsindicatoren per 31 december 2022
Omschrijving Generiek Deel
Realisatie
Vastgestelde 
begroting
2019
2020
2021
2022
2022
Generiek Deel
Omzet per productgroep (pxq)
Omzet Bekostiging Instellingen
35,0
36,1
37,7
42,8
37,8
Omzet Studiefinanciering
92,0
96,5
95,3
106,7
100,8
Omzet Examendiensten1
24,0
16,2
34,9
33,3
24,1
Omzet Basisregister
35,0
31,2
35,5
33,4
26,6
Omzet Informatiediensten
7,0
10,3
7,1
10,3
6,3
Totaal basiscontract excl. LCM
193,0
190,3
210,5
226,5
195,6
Vervangingskosten
n.v.t.",invoering lcm systematiek gaat duo grote eenmalige projectinvesteringen structurele investeringen langere tijd afgeschreven zichtbaar gemaakt post vervangingskosten zijnde activeerbare ontwikkelkosten vervangingen post immateriële vaste activa omvang ict landschap weerspiegelt duo doelmatig gebruik ict systemen sturen stabilisering uiteindelijke daling omvang ict landschap duo bereiken slim moderniseren vervangen daarmee komen architectuur ontwikkeld modern simpel kleiner ict landschap duo sturen stabi lisering kosten onderhoud onderhoud verstaan datgene nodig instandhouding geautomatiseerde uitvoe ringsprocessen duo gaan bereiken verouderde systemen tijdig moderniseren vervangen daarnaast duo indicator opgenomen aantonen doelmatigheid overhead tabel overzicht doelmatigheidsindicatoren per december omschrijving generiek deel realisatie vastgestelde begroting generiek deel omzet per productgroep pxq omzet bekostiging instellingen omzet studiefinanciering omzet examendiensten1 omzet basisregister omzet informatiediensten totaal basiscontract excl lcm vervangingskosten n v,0.40002440452438714,0.3951278752299935,0.4689189727135399,0.4689189727135399,Modern_Racism_Inequality,0.06889456818915274,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.15.txt,d5981464:00000,10,"het primair en voortgezet onderwijs heeft een coronadraaiboek opgesteld. Daarnaast is er ook aandacht besteed aan het beter ventileren van scholen. Zo is het ‘hulpteam optimaal ventileren’ in het leven geroepen om scholen 
te informeren over ventilatie en luchten. Elke school kan via kenniscentrum 
Ruimte-OK een gratis bezoek van een ventilatieteam aanvragen en ontvangt 
na afloop van het bezoek een uitgebreid rapport met aanbevelingen en 
informatie. Ook is er € 139 miljoen beschikbaar gesteld via de maatwerkre­
geling ventilatie op scholen. Schoolbesturen kunnen deze subsidie 
aanvragen voor het doen van aanpassingen in het schoolgebouw ten 
behoeve van de verbetering van de luchtkwaliteit. Deze regeling loopt sinds 
18 juni 2022 tot en met 30 april 2023 en is de opvolger van de SUViS-regeling 
(Specifieke Uitkering Ventilatie in Scholen). Kenniscentrum Ruimte-OK heeft 
ook een speciale website en helpdesk ingericht (bekostigd door OCW) om 
scholen telefonisch en op papier van alle informatie te voorzien over 
ventilatie en binnenklimaat op school. We hebben voorbereidingen 
getroffen om ervaringen te verzamelen van het gebruik van luchtreinigings­
technieken en hoe deze effectief bij kunnen dragen aan het reduceren van 
het risico op coronabesmettingen in de klas. In 2023 gaan we hier nader 
onderzoek naar doen.",primair voortgezet onderwijs coronadraaiboek opgesteld daarnaast aandacht besteed beter ventileren scholen hulpteam optimaal ventileren leven geroepen scholen informeren ventilatie luchten elke school via kenniscentrum ruimte ok gratis bezoek ventilatieteam aanvragen ontvangt afloop bezoek uitgebreid rapport aanbevelingen informatie miljoen beschikbaar gesteld via maatwerkre geling ventilatie scholen schoolbesturen subsidie aanvragen aanpassingen schoolgebouw ten behoeve verbetering luchtkwaliteit regeling loopt juni april opvolger suvis regeling specifieke uitkering ventilatie scholen kenniscentrum ruimte ok speciale website helpdesk ingericht bekostigd ocw scholen telefonisch papier informatie voorzien ventilatie binnenklimaat school voorbereidingen getroffen ervaringen verzamelen gebruik luchtreinigings technieken effectief dragen reduceren risico coronabesmettingen klas gaan nader onderzoek,0.38372622246414206,0.35173195172403904,0.46853345258217544,0.46853345258217544,Modern_Racism_Inequality,0.08480723011803337,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.15.txt,d5981464:00001,10,"In het kader van ventilatie hebben scholen in het 
najaar van 2022 ook geld ontvangen voor de aanschaf van een CO2-meter 
voor elk klaslokaal. Hiervoor heeft het kabinet € 17,3 miljoen beschikbaar 
gesteld. Vooralsnog is een CO2-meter niet verplicht, maar er wordt gewerkt 
om een verplichting tot het hebben van een CO2-meter in elk klaslokaal op 
te nemen in het bouwbesluit. Afgelopen jaar ontvingen alle scholen in het funderend onderwijs extra 
middelen vanuit het NP Onderwijs om de vertragingen die leerlingen 
hebben opgelopen door de coronapandemie te herstellen. In totaal is er 
voor funderend onderwijs 5,8 miljard voor dit doel beschikbaar gesteld. Scholen begonnen in de regel in het schooljaar 2021-2022 met de uitvoering 
van hun plannen. Met het oog op de lastige omstandigheden waaronder 
scholen hun plannen moesten uitvoeren is in april 2022 besloten om scholen 
meer tijd te geven en is de looptijd van de bestedingstermijn met twee 
schooljaren verlengd naar het schooljaar 2024-2025. Daarnaast is op basis 
van onderzoeksresultaten besloten om de middelen in het tweede jaar 
anders te verdelen en meer middelen per leerling te geven aan vo-scholen 
en scholen met meer leerlingen met een minder kansrijke achtergrond. Ondanks de lastige omstandigheden (hernieuwde corona-uitbraak en 
lerarentekort) lukte het de meeste scholen goed om uitvoering te geven aan 
hun plannen. Uit de monitoring van de resultaten van leerlingen komt wel 
naar voren dat aan het einde van het schooljaar 2021-2022 op sommige 
vlakken nog steeds sprake was van vertragingen en dat deze soms nog 
verder zijn toegenomen.",kader ventilatie scholen najaar geld ontvangen aanschaf co2 meter elk klaslokaal hiervoor kabinet miljoen beschikbaar gesteld vooralsnog co2 meter verplicht gewerkt verplichting co2 meter elk klaslokaal nemen bouwbesluit afgelopen ontvingen scholen funderend onderwijs extra middelen vanuit np onderwijs vertragingen leerlingen opgelopen coronapandemie herstellen totaal funderend onderwijs miljard doel beschikbaar gesteld scholen begonnen regel schooljaar uitvoering plannen oog lastige omstandigheden waaronder scholen plannen moesten uitvoeren april besloten scholen tijd geven looptijd bestedingstermijn twee schooljaren verlengd schooljaar daarnaast basis onderzoeksresultaten besloten middelen tweede anders verdelen middelen per leerling geven vo scholen scholen leerlingen kansrijke achtergrond ondanks lastige omstandigheden hernieuwde corona uitbraak lerarentekort lukte meeste scholen goed uitvoering geven plannen monitoring resultaten leerlingen komt voren einde schooljaar sommige vlakken steeds sprake vertragingen soms verder toegenomen,0.37668416917006897,0.31095753095913164,0.404419661335188,0.404419661335188,Modern_Racism_Inequality,0.027735492165119002,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.150.txt,afd1de1a:00001,8,"Door het tijdig en slim vervangen van het systeem­
landschap streeft DUO (daar waar, volgens onderzoek Gartner 2018, 
normaliter sprake is van een autonome groei van circa zes procent) naar 
een gelijkblijvend onderhoud en beheer. Overheadkosten t.o.v. de totale kosten (%): De indicator drukt de overhead 
uit als percentage van de totale kosten. FTE totaal: De bezetting van ARAR is gestegen ten opzichte van 2021. Er is 
vormgegeven aan de invulling taakstelling waarbij vrijgekomen personeel 
zoveel mogelijk is ingezet op nieuwe taken. Er heeft in 2022 een verdere 
instroom van personeel plaatsgevonden als gevolg van het verambtelijken 
van extern automatiseringspersoneel. 150
Tweede Kamer, vergaderjaar 2022–2023, 36 360 VIII, nr. 1",tijdig slim vervangen systeem landschap streeft duo waar volgens onderzoek gartner normaliter sprake autonome groei circa zes procent gelijkblijvend onderhoud beheer overheadkosten v totale kosten indicator drukt overhead percentage totale kosten fte totaal bezetting arar gestegen ten opzichte vormgegeven invulling taakstelling waarbij vrijgekomen personeel zoveel mogelijk ingezet nieuwe taken verdere instroom personeel plaatsgevonden gevolg verambtelijken extern automatiseringspersoneel tweede kamer vergaderjaar viii nr,0.3535780730844247,0.42482745218741397,0.4900248710843714,0.4900248710843714,Modern_Racism_Inequality,0.06519741889695746,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.151.txt,2da242f4:00000,10,"Projecttarief per uur: Het projecttarief (ICT gerelateerd) is € 121,50 per uur 
en met € 3,50 gestegen ten opzichte van 2021. Meerwerktarief per uur: Het meerwerktarief is € 82,00 per uur en met € 3,50 
gestegen ten opzichte van 2021. Saldo baten en lasten: DUO begroot met een exploitatiesaldo van nul. Het 
negatieve saldo van baten en lasten 2022 van € 0,3 miljoen bedraagt 0,0% 
van de baten. Met het Ministerie van OCW is een set met indicatoren afgesproken, te 
weten: Klanttevredenheid klantcontact digitaal en Klanttevredenheid klant­
contact traditioneel. Klanttevredenheid klantcontact digitaal: Over 2022 heeft deze indicator 
een score van 6,7 op een schaal van 0 tot 10. Over 2021 bedroeg de score 
7,1 op een schaal van 0 tot 10. Klanttevredenheid klantcontact traditioneel: Over 2022 heeft deze indicator, 
een score van 7,4 op een schaal van 0 tot 10. Over 2021 bedroeg de score 
6,9 op een schaal van 0 tot 10. 151
Tweede Kamer, vergaderjaar 2022–2023, 36 360 VIII, nr.",projecttarief per uur projecttarief ict gerelateerd per uur gestegen ten opzichte meerwerktarief per uur meerwerktarief per uur gestegen ten opzichte saldo baten lasten duo begroot exploitatiesaldo nul negatieve saldo baten lasten miljoen bedraagt baten ministerie ocw set indicatoren afgesproken weten klanttevredenheid klantcontact digitaal klanttevredenheid klant contact traditioneel klanttevredenheid klantcontact digitaal indicator score schaal bedroeg score schaal klanttevredenheid klantcontact traditioneel indicator score schaal bedroeg score schaal tweede kamer vergaderjaar viii nr,0.34977856947646035,0.3633115551381025,0.4364639082912402,0.4364639082912402,Modern_Racism_Inequality,0.07315235315313773,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.152.txt,bf2ca70d:00000,10,"10.2 Nationaal Archief
Het Nationaal Archief (NA) beheert de archieven van de rijksoverheid en 
archieven van maatschappelijke organisaties en individuele personen die 
van nationaal belang zijn (geweest). In de depots ligt bijna duizend jaar 
geschiedenis van Nederland opgeslagen in archieven en in duizenden 
kaarten, tekeningen en foto’s. De missie van het Nationaal Archief is het 
dienen van ieders recht op informatie en het geven van inzicht in het 
verleden van ons land door inzet voor een sterk archiefbestel, een 
afgewogen beleid voor archiefwaardering en selectie en optimale zorg voor 
alle rijksarchieven en de nationale archiefcollectie in Den Haag te beheren 
en onsite en online te presenteren. Nationaal Archief en Regionale Historische Centra
Op basis van de Archiefwet 1995 heeft de Minister van OCW een specifieke
verantwoordelijkheid voor alle rijksarchiefbewaarplaatsen, zijnde het 
Nationaal Archief in Den Haag en elf rijksarchiefbewaarplaatsen in de 
provinciehoofdsteden. De archiefbewaarplaatsen in de provinciehoofds­
teden maken deel uit van de Regionale Historische Centra (RHC’s). De RHC’s 
zijn zelfstandige openbare lichamen, die vanuit het Rijk en andere partners 
een financiële bijdrage ontvangen. Dit jaarverslag handelt alleen om de 
baten en lasten van het Nationaal Archief. De rijksbijdragen aan de afzon­
derlijke RHC’s zijn onderdeel van artikel 14 (Cultuur) van de begroting van 
het Ministerie van OCW. Nasleep impact Coronavirus
Door nasleep van de gevolgen van de coronapandemie is het financieel
resultaat van het Nationaal Archief zoals verwacht ook in 2022 positief 
beïnvloed. Reguliere werkzaamheden en projecten zijn in de jaren hiervoor 
uitgesteld, vertraagd of anders ingevuld.",nationaal archief nationaal archief beheert archieven rijksoverheid archieven maatschappelijke organisaties individuele personen nationaal belang depots ligt bijna duizend geschiedenis nederland opgeslagen archieven duizenden kaarten tekeningen foto missie nationaal archief dienen ieders recht informatie geven inzicht verleden land inzet sterk archiefbestel afgewogen beleid archiefwaardering selectie optimale zorg rijksarchieven nationale archiefcollectie den haag beheren onsite online presenteren nationaal archief regionale historische centra basis archiefwet minister ocw specifieke verantwoordelijkheid rijksarchiefbewaarplaatsen zijnde nationaal archief den haag elf rijksarchiefbewaarplaatsen provinciehoofdsteden archiefbewaarplaatsen provinciehoofds teden maken deel regionale historische centra rhc rhc zelfstandige openbare lichamen vanuit rijk partners financiële bijdrage ontvangen jaarverslag handelt alleen baten lasten nationaal archief rijksbijdragen afzon derlijke rhc onderdeel artikel cultuur begroting ministerie ocw nasleep impact coronavirus nasleep gevolgen coronapandemie financieel resultaat nationaal archief verwacht positief beïnvloed reguliere werkzaamheden projecten hiervoor uitgesteld vertraagd anders ingevuld,0.4180804493343165,0.1534212495440093,0.1319662544415546,0.4180804493343165,Colonialism,0.26465919979030716,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.152.txt,bf2ca70d:00001,5,"De coronacrisis heeft verder tot 
gevolg dat er minder archieven zijn geworven, gedigitaliseerd en gerestau­
reerd. Daarnaast zijn er vertragingen geweest in de doorontwikkeling op 
toegangsketens en projecten zoals Handschriftherkenning en Internationale 
Erfgoedsamenwerking. In 2022 zijn veel activiteiten weer opgepakt en zijn 
er nieuwe projecten gestart, onder andere op het gebied van informatie­
huishouding en oorlogsarchieven. 152
Tweede Kamer, vergaderjaar 2022–2023, 36 360 VIII, nr. 1",coronacrisis verder gevolg archieven geworven gedigitaliseerd gerestau reerd daarnaast vertragingen doorontwikkeling toegangsketens projecten handschriftherkenning internationale erfgoedsamenwerking activiteiten weer opgepakt nieuwe projecten gestart gebied informatie huishouding oorlogsarchieven tweede kamer vergaderjaar viii nr,0.49258955111518854,0.38363123961527656,0.44074838111280473,0.49258955111518854,Colonialism,0.05184117000238381,low
